"startDateTime","endDateTime","secPrecipBulk","secPrecipExpUncert"
"2015-04-03T12:03:00Z","2015-04-03T12:04:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T12:14:00Z","2015-04-03T12:15:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T12:22:00Z","2015-04-03T12:23:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T12:40:00Z","2015-04-03T12:41:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T14:27:00Z","2015-04-03T14:28:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T15:35:00Z","2015-04-03T15:36:00Z",1.07510799999999995257837781537091359496,0.0482061225471999907354891945487906923517
"2015-04-03T15:36:00Z","2015-04-03T15:37:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T16:50:00Z","2015-04-03T16:51:00Z",1.07510799999999995257837781537091359496,0.0482061225471999907354891945487906923517
"2015-04-03T22:36:00Z","2015-04-03T22:37:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T22:37:00Z","2015-04-03T22:38:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T22:40:00Z","2015-04-03T22:41:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T22:42:00Z","2015-04-03T22:43:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T22:44:00Z","2015-04-03T22:45:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-03T22:50:00Z","2015-04-03T22:51:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T06:10:00Z","2015-04-07T06:11:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T06:15:00Z","2015-04-07T06:16:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T06:20:00Z","2015-04-07T06:21:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T06:36:00Z","2015-04-07T06:37:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T07:24:00Z","2015-04-07T07:25:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T07:47:00Z","2015-04-07T07:48:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T07:57:00Z","2015-04-07T07:58:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T08:11:00Z","2015-04-07T08:12:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T20:29:00Z","2015-04-07T20:30:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T20:51:00Z","2015-04-07T20:52:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T20:56:00Z","2015-04-07T20:57:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T21:01:00Z","2015-04-07T21:02:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-07T21:05:00Z","2015-04-07T21:06:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T06:40:00Z","2015-04-08T06:41:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:13:00Z","2015-04-08T07:14:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:24:00Z","2015-04-08T07:25:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:32:00Z","2015-04-08T07:33:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:36:00Z","2015-04-08T07:37:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:37:00Z","2015-04-08T07:38:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:39:00Z","2015-04-08T07:40:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:40:00Z","2015-04-08T07:41:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:41:00Z","2015-04-08T07:42:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:42:00Z","2015-04-08T07:43:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:43:00Z","2015-04-08T07:44:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:44:00Z","2015-04-08T07:45:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:45:00Z","2015-04-08T07:46:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:47:00Z","2015-04-08T07:48:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
"2015-04-08T07:49:00Z","2015-04-08T07:50:00Z",0.5375539999999999762891889076854567974805,0.0241030612735999953677445972743953461758
