"startDateTime","endDateTime","PARMean","PARMinimum","PARMaximum","PARVariance","PARNumPts","PARExpUncert","PARStdErMean","PARFinalQF","outPARMean","outPARMinimum","outPARMaximum","outPARVariance","outPARNumPts","outPARExpUncert","outPARStdErMean","outPARFinalQF"
"2014-06-01T06:00:00Z","2014-06-01T06:30:00Z",-0.0860480573246051039237869417775073088705,-0.314400055878520379160079301072983071208,0.1269189410315709198862066386936930939555,0.006270689878698502278675519505668489728122,1800,0.0746123567780753588207787174724217038601,0.001866471697957658871375175024809323076624,1,,,,,,,,
"2014-06-01T06:30:00Z","2014-06-01T07:00:00Z",-0.0895262764331971466758020028464670758694,-0.3419812816015780909673082987865200266242,0.2096651852719621789145065804405021481215,0.008114035683609011756489692857030604500323,1800,0.0748293442508210226993270453021978028118,0.00212315746048309054311298282868847309146,0,,,,,,,,
"2014-06-01T07:00:00Z","2014-06-01T07:30:00Z",-0.0917484826641611767028550161739985924214,-0.3695651590205056291615903774072648957371,0.1269189093667668910558887773731839843094,0.008161300932007091099573692360991117311641,1800,0.0750355159458909598546583197276049759238,0.002129332306930337322115054377036358346231,0,,,,,,,,
"2014-06-01T07:30:00Z","2014-06-01T08:00:00Z",-0.067583093059447985062604402628494426608,-0.3143999503291736163923530966712860390543,0.1820836234575634315913106320294900797307,0.007259479616653866096420699705049628391861,1800,0.0746268448621780072782527781782846432179,0.002008244066709614569776753967289550928398,0,,,,,,,,
"2014-06-01T08:00:00Z","2014-06-01T08:30:00Z",-0.0568407992995007896319670237517129862681,-0.3143955079978946187679866852704435586929,0.2372460110185479753575066297344164922833,0.005459736660318150608395271206063625868409,1800,0.074600441684929727492736617477930849418,0.001741604729411953475515240086224366677924,0,,,,,,,,
"2014-06-01T08:30:00Z","2014-06-01T09:00:00Z",-0.0868896303245995371700161058470257557928,-0.3695592649227728010430382710183039307594,0.1544988086863668952375405751809012144804,0.006355928001748103670087708394476067041978,1800,0.0750091581849551131133679859885887708514,0.001879114448904663963249572766756045893998,0,,,,,,,,
"2014-06-01T09:00:00Z","2014-06-01T09:30:00Z",-0.0828137872117402362714955188494059257209,-0.3143953820793756737117519151070155203342,0.1544991875529695135593755139780114404857,0.006445005773657438638557515275806508725509,1800,0.0746148803568946195063915638456819579005,0.001892236444830037870104555430827986128861,0,,,,,,,,
"2014-06-01T09:30:00Z","2014-06-01T10:00:00Z",-0.09449037081257509462783872322688694112,-0.3695601907942356878500334005366312339901,0.0993351365713147083091882905137026682496,0.004521358160083240561311068717031957930885,1800,0.0749824181512801779536658841607277281582,0.001584886634586426569504258310416844324208,1,,,,,,,,
"2015-04-01T00:00:00Z","2015-04-01T00:30:00Z",251.617697364557841410714900121092796325,160.368097508147144480972201563417911529,345.221855794375983350619208067655563354,2965.242459267683898360701277852058410644,1730,13.94273604229156227063413098221644759178,1.3092031860011859034642611732124350965,1,,,,,,,,
"2015-04-01T00:30:00Z","2015-04-01T01:00:00Z",88.62170927592246982840151758864521980285,34.77235919667536023780485265888273715972,160.257703446360125099090510047972202301,1386.08401671347814954060595482587814331,1800,6.59350866008321467859332187799736857414,0.8775230344281181871224362112116068601608,0,,,,,,,,
