"startDateTime","endDateTime","PARMean","PARMinimum","PARMaximum","PARVariance","PARNumPts","PARExpUncert","PARStdErMean","PARFinalQF","outPARMean","outPARMinimum","outPARMaximum","outPARVariance","outPARNumPts","outPARExpUncert","outPARStdErMean","outPARFinalQF"
"2014-06-01T06:00:00Z","2014-06-01T06:30:00Z",0.0623960533853651008739937822156207403168,-0.1718053828599081511718793535692384466528,0.3035517853537251231621496572188334539532,0.006397262927520195111008582955491874599829,1800,0.0714862732448522802952695087697065901011,0.001885214831188594588468054880081581359263,1,,,,,,,,
"2014-06-01T06:30:00Z","2014-06-01T07:00:00Z",0.0619412420990012382859823958369815954938,-0.1453965158273592961357678632339229807257,0.2771430986458253697968245887750526890158,0.005833707873158976153771249073543003760278,1800,0.0713078517844054904362138813667115755379,0.001800263541379887180862717777074522018665,0,,,,,,,,
"2014-06-01T07:00:00Z","2014-06-01T07:30:00Z",0.0719180114843292056514556520596670452505,-0.1453968484616185719016101529632578603923,0.3299610961941369935424006598623236641287,0.005533515782289982060104804872935346793383,1800,0.0716578006111557586077509540700702928006,0.001753332665128196684450889719641963893081,0,,,,,,,,
"2014-06-01T07:30:00Z","2014-06-01T08:00:00Z",0.0947759692413624177387276859008125029504,-0.1718046370924803389890200833178823813796,0.3035521878482713153957206486666109412908,0.005570018648529782324951842298332849168218,1800,0.0714736218723480976056094959858455695211,0.001759106251691116163532457861151669931132,0,,,,,,,,
"2014-06-01T08:00:00Z","2014-06-01T08:30:00Z",0.0705091525408166885924288180831354111433,-0.2510304316052412443305286160466494038701,0.3299592202503932591994839640392456203699,0.004998018555000222767903395038047165144234,1800,0.0716496155053772121323873989240382798016,0.001666336393109183475549905928403404686832,0,,,,,,,,
"2014-06-01T08:30:00Z","2014-06-01T09:00:00Z",0.0565563818074453772410947749449405819177,-0.1982123755445066026759093347209272906184,0.3035490228581176341826619591302005574107,0.005274950367295152230118215896936817443929,1800,0.0714690865222386562116696495650103315711,0.001711878495054669577918327050269908795598,0,,,,,,,,
"2014-06-01T09:00:00Z","2014-06-01T09:30:00Z",0.0431758501312464251786771285424038069322,-0.1982115687823105820708491364712244831025,0.3035481770876395368752298509207321330904,0.007365336953097659060396562580308454926125,1800,0.0715010544862844377167476750400965102016,0.002022833127776988131757418543088533624541,0,,,,,,,,
"2014-06-01T09:30:00Z","2014-06-01T10:00:00Z",0.017735777047965473052215656935004517436,-0.2246198317184194548357112353187403641641,0.3299559346891860478478974982863292098045,0.007755715494539838598953007675618209759704,1800,0.0716916629186497428305457901842601131647,0.002075748257930115723418618145501568506006,1,,,,,,,,
"2015-04-01T00:00:00Z","2015-04-01T00:30:00Z",244.359415826415300898588611744344234466,154.564558763483802295013447292149066925,338.090232442140859348000958561897277832,2946.886912978869531798409298062324523925,1730,13.66326612032319154366177826886996626853,1.30514475820583930598672850464936345815,1,,,,,,,,
"2015-04-01T00:30:00Z","2015-04-01T01:00:00Z",86.19486007584832520933559862896800041198,34.87368355473599024207942420616745948791,154.326880591978209622538997791707515716,1245.099515320277305363561026751995086669,1800,6.34254919706448649918684168369509279727,0.8316982343108043629342773783719167113304,0,,,,,,,,
"2015-04-01T01:00:00Z","2015-04-01T01:30:00Z",12.52678377377861274055703688645735383033,1.04300365173627929138433501066174358129,34.92648498794927292010470409877598285675,102.387919239464778797810140531510114669,1800,1.46617082000990217593994202616158872842,0.238499847704895184818951747729443013668,0,,,,,,,,
"2015-04-01T01:30:00Z","2015-04-01T02:00:00Z",0.3413753208496189128773323773202719166874,0.0394643466260857361804781362479843664914,1.20145802205230811665614965022541582584,0.0490877293572111184083439638925483450293,1800,0.0856431208313191555392407394720066804438,0.005222160544641095240858685855300791445188,0,,,,,,,,
"2015-04-01T02:00:00Z","2015-04-01T02:30:00Z",0.2217977976384461480385823506367160007357,-0.1453925951403969019093409542620065622031,0.5148146582476045285403642992605455219745,0.006669082452600866295355785950960125774145,1800,0.0733750260535909470949178512455546297132,0.001924849554380934132241653955475157999899,0,,,,,,,,
"2015-04-01T02:30:00Z","2015-04-01T03:00:00Z",0.1802905724940772336228889116682694293558,-0.1718000612436905993885005727861425839364,0.4883969021141383870521224253025138750672,0.007451209098177035382304378430262659094296,1800,0.0731011410378459430825515141805226448923,0.002034591017894837611940106469887723505962,0,,,,,,,,
"2015-04-01T03:00:00Z","2015-04-01T03:30:00Z",0.1654278028697722668916014754358911886811,-0.1189832745479145331701786858502600807696,0.4091715707360710774231904451880836859345,0.007480234741212963070489117001216072821989,1800,0.0723296518477729022400524172553559765219,0.002038549966849116570205557863459944201167,0,,,,,,,,
"2015-04-01T03:30:00Z","2015-04-01T04:00:00Z",0.1514163956716747250208499053769628517329,-0.1453900753826896652398659171012695878744,0.3827619176866398076342079548339825123548,0.008312436717935132654555552278452523751184,1800,0.0721135814255988438770117454623687081038,0.00214895797977830444597246994931083463598,1,,,,,,,,
"2015-04-01T04:00:00Z","2015-04-01T04:30:00Z",0.1276200666152735307967702738096704706549,-0.0925751330694109947350156630818673875182,0.3827611517058295276250134975271066650748,0.005742830743161601685098371916637916001491,1800,0.0720746034515779010476421717612538486719,0.001786186307185974077305079532607123837806,1,,,,,,,,
"2015-04-01T04:30:00Z","2015-04-01T05:00:00Z",0.103208794884748683573505445565388072282,-0.1982077991637857805606870442716171965003,0.3563558924074350375832409554277546703815,0.007260846487367272027169118331357822171412,1800,0.0718835144061023417760836196066520642489,0.002008433121638091532756842383378170779906,0,,,,,,,,
"2015-04-01T05:00:00Z","2015-04-01T05:30:00Z",0.1303069744801978180337442836389527656137,-0.2774325064093409176635418589285109192132,0.3827674001233654088593993947142735123634,0.009608878680965892565835062555379408877342,1800,0.0721332816779735735979173227860883343964,0.002310468769291188460834884921268894686363,0,,,,,,,,
"2015-04-01T05:30:00Z","2015-04-01T06:00:00Z",0.1379799692126115473467251604233752004802,-0.3302485269469963014010716051416238769888,0.4091747960117514959499374072038335725665,0.007310430945559819385093369703554344596341,1800,0.0723271136978236722780977174807048868387,0.002015279267325253542003649087632766168098,0,,,,,,,,
"2015-04-01T06:00:00Z","2015-04-01T06:30:00Z",0.1553645125028692008939401603129226714372,-0.1982072140395556569814061731449328362941,0.382766432008730173031096910563064739108,0.00725432639158049823863150251668230339419,1800,0.0720975741561846877880626038859190884977,0.002007531152599090380761470697734694113023,0,,,,,,,,
"2015-04-01T06:30:00Z","2015-04-01T07:00:00Z",0.1701075422627347788484541979414643719792,-0.0661676015385897348108912296993366908282,0.5412070962329449397287817191681824624538,0.007079081779569389165640558303493889980018,1800,0.0736802108219273971245755205927707720547,0.001983134693073539643604075166649636230431,0,,,,,,,,
"2015-04-01T07:00:00Z","2015-04-01T07:30:00Z",0.1598809494962117050409489138473873026669,-0.1189824177841933977584076842504146043211,0.4883906129152166819551439402857795357704,0.007210610580228074897868317805205151671543,1800,0.0730974758924637091350717810200876556336,0.002001473149156234813267341010600830486509,0,,,,,,,,
"2015-04-01T07:30:00Z","2015-04-01T08:00:00Z",0.1475424303488765687131234471962670795619,-0.0925747500790058408526306266139727085828,0.4091665705835593747075051851425087079405,0.004685526473061722360635705797449190868064,1800,0.0722873473169142050087643269762338604778,0.001613403316846742001702819102604280487867,1,,,,,,,,
"2015-04-01T08:00:00Z","2015-04-01T08:30:00Z",0.1198156723364834363998454591637710109353,-0.2246130176807944189842913829124881885945,0.3563564562544204172844786171481246128678,0.007373590401773113221783884085880345082841,1800,0.0718852337244758610168560153397265821695,0.00202396618353572642010074211782466591103,1,,,,,,,,
"2015-04-01T08:30:00Z","2015-04-01T09:00:00Z",0.1396370874703063702515493105238419957458,-0.0661681659175062247824072869661904405802,0.3827658273803590249784178922709543257951,0.004075369617725434732979916674366904771886,1800,0.0720493421012214363408077133499318733811,0.001504690742999931262272039766969555785181,0,,,,,,,,
"2015-04-01T09:00:00Z","2015-04-01T09:30:00Z",0.1592221533650709786034127546372474171221,-0.1453915468814731826174835305209853686392,0.4091722161458278828050083575362805277109,0.007883018045925765243664429249292879831045,1800,0.0723357462155761188338232159367180429399,0.002092714617418906224849406427779285877477,0,,,,,,,,
"2015-04-01T09:30:00Z","2015-04-01T10:00:00Z",0.1304952846823369816409154964276240207254,-0.1453897831751953806378452327408012934029,0.4091674979168088976955175439798040315508,0.007907376338157239004100773627214948646724,1800,0.0723360722625681767938843336196441669017,0.002095945336723216683577630803370084322523,0,,,,,,,,
"2015-04-01T10:00:00Z","2015-04-01T10:30:00Z",0.1140052909274378717396913884840614628046,-0.1982047760219302900974724934712867252528,0.461983014893005639045497900951886549592,0.005851156685717978644944992083765100687742,1800,0.0728055846141990314901448755335877649486,0.001802953854977063473385978653595884679816,0,,,,,,,,
"2015-04-01T10:30:00Z","2015-04-01T11:00:00Z",0.1079316224660456652317819248310115654021,-0.1189824278908846316715752777781744953244,0.3827609495720045162947542394249467179179,0.00631091638875436438532728899986068427097,1800,0.07208321935821471182492814477882348001,0.001872448840534525959719558407812201039632,0,,,,,,,,
