"","domainID","siteID","plotID","plotType","subtype","plotSize"
"116","D03","DSNY","DSNY_028","distributed","basePlot",1600
"117","D03","DSNY","DSNY_029","distributed","basePlot",1600
"118","D03","DSNY","DSNY_030","distributed","basePlot",1600
"119","D03","DSNY","DSNY_031","distributed","basePlot",1600
"120","D03","DSNY","DSNY_032","distributed","basePlot",1600
"121","D03","DSNY","DSNY_033","distributed","basePlot",1600
"122","D03","DSNY","DSNY_034","distributed","basePlot",1600
"123","D03","DSNY","DSNY_035","distributed","basePlot",1600
"124","D03","DSNY","DSNY_036","distributed","mammalGrid",8100
"125","D03","DSNY","DSNY_036","distributed","basePlot",1600
"126","D03","DSNY","DSNY_037","distributed","basePlot",1600
"127","D03","DSNY","DSNY_038","distributed","basePlot",1600
"128","D03","DSNY","DSNY_039","distributed","basePlot",1600
"129","D03","DSNY","DSNY_041","tower","basePlot",400
"130","D03","DSNY","DSNY_042","tower","basePlot",400
"131","D03","DSNY","DSNY_043","tower","basePlot",400
"132","D03","DSNY","DSNY_044","tower","basePlot",400
"133","D03","DSNY","DSNY_045","tower","basePlot",400
"134","D03","DSNY","DSNY_046","tower","basePlot",400
"135","D03","DSNY","DSNY_047","tower","basePlot",400
"136","D03","DSNY","DSNY_048","tower","basePlot",400
"137","D03","DSNY","DSNY_049","tower","basePlot",400
"138","D03","DSNY","DSNY_050","tower","basePlot",400
"139","D03","DSNY","DSNY_051","tower","basePlot",400
"140","D03","DSNY","DSNY_052","tower","basePlot",400
"141","D03","DSNY","DSNY_053","tower","basePlot",400
"142","D03","DSNY","DSNY_054","tower","basePlot",400
"143","D03","DSNY","DSNY_055","tower","basePlot",400
"144","D03","DSNY","DSNY_056","tower","basePlot",400
"145","D03","DSNY","DSNY_057","tower","basePlot",400
"146","D03","DSNY","DSNY_058","tower","basePlot",400
"147","D03","DSNY","DSNY_059","tower","basePlot",400
"148","D03","DSNY","DSNY_060","tower","basePlot",400
"149","D03","DSNY","DSNY_061","tower","basePlot",400
"150","D03","DSNY","DSNY_062","tower","basePlot",400
"151","D03","DSNY","DSNY_063","tower","basePlot",400
"152","D03","DSNY","DSNY_064","tower","basePlot",400
"153","D03","DSNY","DSNY_065","tower","basePlot",400
"154","D03","DSNY","DSNY_066","tower","basePlot",400
"155","D03","DSNY","DSNY_067","tower","basePlot",400
"156","D03","DSNY","DSNY_068","tower","basePlot",400
"157","D03","DSNY","DSNY_069","tower","basePlot",400
"158","D03","DSNY","DSNY_070","tower","basePlot",400
"159","D03","DSNY","DSNY_071","tower","phenology",40000
"160","D03","DSNY","DSNY_072","tower","phenology",40000
"161","D03","DSNY","DSNY_073","distributed","basePlot",1600
"162","D03","DSNY","DSNY_074","distributed","basePlot",1600
"163","D03","JERC","JERC_001","distributed","basePlot",1600
"164","D03","JERC","JERC_002","distributed","basePlot",1600
"165","D03","JERC","JERC_002","distributed","mammalGrid",8100
"166","D03","JERC","JERC_003","distributed","mammalGrid",8100
"167","D03","JERC","JERC_003","distributed","basePlot",1600
"168","D03","JERC","JERC_004","distributed","basePlot",1600
"169","D03","JERC","JERC_005","distributed","basePlot",1600
"170","D03","JERC","JERC_005","distributed","mammalGrid",8100
"171","D03","JERC","JERC_006","distributed","basePlot",1600
"172","D03","JERC","JERC_006","distributed","mammalGrid",8100
"173","D03","JERC","JERC_007","distributed","basePlot",1600
"174","D03","JERC","JERC_008","distributed","mammalGrid",8100
"175","D03","JERC","JERC_008","distributed","basePlot",1600
"176","D03","JERC","JERC_009","distributed","mammalGrid",8100
"177","D03","JERC","JERC_009","distributed","basePlot",1600
"178","D03","JERC","JERC_010","distributed","basePlot",1600
"179","D03","JERC","JERC_011","distributed","basePlot",1600
"180","D03","JERC","JERC_012","distributed","basePlot",1600
"181","D03","JERC","JERC_013","distributed","basePlot",1600
"182","D03","JERC","JERC_014","distributed","basePlot",1600
"183","D03","JERC","JERC_015","distributed","basePlot",1600
"184","D03","JERC","JERC_016","distributed","basePlot",1600
"185","D03","JERC","JERC_016","distributed","mammalGrid",8100
"186","D03","JERC","JERC_017","distributed","basePlot",1600
"187","D03","JERC","JERC_018","distributed","basePlot",1600
"188","D03","JERC","JERC_019","distributed","mammalGrid",8100
"189","D03","JERC","JERC_019","distributed","basePlot",1600
"190","D03","JERC","JERC_020","distributed","basePlot",1600
"191","D03","JERC","JERC_021","distributed","basePlot",1600
"192","D03","JERC","JERC_022","distributed","basePlot",1600
"193","D03","JERC","JERC_023","distributed","basePlot",1600
"194","D03","JERC","JERC_024","distributed","basePlot",1600
"195","D03","JERC","JERC_025","distributed","basePlot",1600
"196","D03","JERC","JERC_027","distributed","basePlot",1600
"197","D03","JERC","JERC_028","distributed","basePlot",1600
"198","D03","JERC","JERC_029","distributed","basePlot",1600
"199","D03","JERC","JERC_030","distributed","basePlot",1600
"200","D03","JERC","JERC_031","distributed","basePlot",1600
"201","D03","JERC","JERC_032","distributed","basePlot",1600
"202","D03","JERC","JERC_033","distributed","basePlot",1600
"203","D03","JERC","JERC_034","distributed","basePlot",1600
"204","D03","JERC","JERC_035","distributed","basePlot",1600
"205","D03","JERC","JERC_036","distributed","basePlot",1600
"206","D03","JERC","JERC_038","distributed","basePlot",1600
"207","D03","JERC","JERC_040","distributed","basePlot",1600
"208","D03","JERC","JERC_041","distributed","basePlot",1600
"209","D03","JERC","JERC_042","distributed","basePlot",1600
"210","D03","JERC","JERC_044","distributed","basePlot",1600
"211","D03","JERC","JERC_047","tower","basePlot",1600
"212","D03","JERC","JERC_048","tower","basePlot",1600
"213","D03","JERC","JERC_049","tower","basePlot",1600
"214","D03","JERC","JERC_050","tower","basePlot",1600
"215","D03","JERC","JERC_051","tower","basePlot",1600
"216","D03","JERC","JERC_052","tower","basePlot",1600
"217","D03","JERC","JERC_053","tower","basePlot",1600
"218","D03","JERC","JERC_054","tower","basePlot",1600
"219","D03","JERC","JERC_055","tower","basePlot",1600
"220","D03","JERC","JERC_056","tower","basePlot",1600
"221","D03","JERC","JERC_057","tower","basePlot",1600
"222","D03","JERC","JERC_058","tower","basePlot",1600
"223","D03","JERC","JERC_059","tower","basePlot",1600
"224","D03","JERC","JERC_060","tower","basePlot",1600
"225","D03","JERC","JERC_061","tower","basePlot",1600
"226","D03","JERC","JERC_062","tower","basePlot",1600
"227","D03","JERC","JERC_063","tower","basePlot",1600
"228","D03","JERC","JERC_064","tower","basePlot",1600
"229","D03","JERC","JERC_065","tower","basePlot",1600
"230","D03","JERC","JERC_066","tower","basePlot",1600
"231","D03","JERC","JERC_067","tower","phenology",40000
"232","D03","JERC","JERC_068","tower","phenology",40000
"233","D03","OSBS","OSBS_001","distributed","basePlot",1600
"234","D03","OSBS","OSBS_002","distributed","basePlot",1600
"235","D03","OSBS","OSBS_002","distributed","mammalGrid",8100
"236","D03","OSBS","OSBS_003","distributed","basePlot",1600
"237","D03","OSBS","OSBS_003","distributed","mammalGrid",8100
"238","D03","OSBS","OSBS_004","distributed","mammalGrid",8100
"239","D03","OSBS","OSBS_004","distributed","basePlot",1600
"240","D03","OSBS","OSBS_005","distributed","mammalGrid",8100
"241","D03","OSBS","OSBS_005","distributed","basePlot",1600
"242","D03","OSBS","OSBS_006","distributed","basePlot",1600
"243","D03","OSBS","OSBS_006","distributed","mammalGrid",8100
"244","D03","OSBS","OSBS_007","distributed","basePlot",1600
"245","D03","OSBS","OSBS_008","distributed","basePlot",1600
"246","D03","OSBS","OSBS_009","distributed","basePlot",1600
"247","D03","OSBS","OSBS_010","distributed","basePlot",1600
"248","D03","OSBS","OSBS_011","distributed","basePlot",1600
"249","D03","OSBS","OSBS_012","distributed","basePlot",1600
"250","D03","OSBS","OSBS_012","distributed","mammalGrid",8100
"251","D03","OSBS","OSBS_013","distributed","basePlot",1600
"252","D03","OSBS","OSBS_014","distributed","basePlot",1600
"253","D03","OSBS","OSBS_015","distributed","basePlot",1600
"254","D03","OSBS","OSBS_016","distributed","basePlot",1600
"255","D03","OSBS","OSBS_017","distributed","basePlot",1600
"256","D03","OSBS","OSBS_018","distributed","basePlot",1600
"257","D03","OSBS","OSBS_019","distributed","basePlot",1600
"258","D03","OSBS","OSBS_020","distributed","basePlot",1600
"259","D03","OSBS","OSBS_021","distributed","basePlot",1600
"260","D03","OSBS","OSBS_022","distributed","basePlot",1600
"261","D03","OSBS","OSBS_023","distributed","basePlot",1600
"262","D03","OSBS","OSBS_023","distributed","mammalGrid",8100
"263","D03","OSBS","OSBS_024","distributed","basePlot",1600
"264","D03","OSBS","OSBS_025","tower","basePlot",1600
"265","D03","OSBS","OSBS_026","tower","basePlot",1600
"266","D03","OSBS","OSBS_027","tower","basePlot",1600
"267","D03","OSBS","OSBS_028","tower","basePlot",1600
"268","D03","OSBS","OSBS_029","tower","basePlot",1600
"269","D03","OSBS","OSBS_030","tower","basePlot",1600
"270","D03","OSBS","OSBS_031","tower","basePlot",1600
"271","D03","OSBS","OSBS_032","tower","basePlot",1600
"272","D03","OSBS","OSBS_033","tower","basePlot",1600
"273","D03","OSBS","OSBS_034","tower","basePlot",1600
"274","D03","OSBS","OSBS_035","tower","basePlot",1600
"275","D03","OSBS","OSBS_036","tower","basePlot",1600
"276","D03","OSBS","OSBS_037","tower","basePlot",1600
"277","D03","OSBS","OSBS_038","tower","basePlot",1600
"278","D03","OSBS","OSBS_039","tower","basePlot",1600
"279","D03","OSBS","OSBS_040","tower","basePlot",1600
"280","D03","OSBS","OSBS_041","tower","basePlot",1600
"281","D03","OSBS","OSBS_042","tower","basePlot",1600
"282","D03","OSBS","OSBS_043","tower","basePlot",1600
"283","D03","OSBS","OSBS_044","tower","basePlot",1600
"284","D03","OSBS","OSBS_045","tower","phenology",40000
"285","D03","OSBS","OSBS_046","tower","phenology",40000
"286","D03","OSBS","OSBS_048","distributed","basePlot",1600
"287","D03","OSBS","OSBS_049","distributed","basePlot",1600
"288","D03","OSBS","OSBS_050","distributed","basePlot",1600
"289","D03","OSBS","OSBS_051","distributed","basePlot",1600
