"","domainID","siteID","plotID","plotType","subtype","plotSize"
"1","D09","WOOD","WOOD_057","tower","basePlot",1600
"2","D09","WOOD","WOOD_044","tower","basePlot",1600
"3","D09","WOOD","WOOD_058","tower","basePlot",1600
"4","D09","WOOD","WOOD_059","tower","basePlot",1600
"5","D09","WOOD","WOOD_045","tower","basePlot",1600
"6","D09","WOOD","WOOD_060","tower","basePlot",1600
"7","D09","WOOD","WOOD_061","tower","basePlot",1600
"8","D09","WOOD","WOOD_062","tower","basePlot",1600
"9","D09","WOOD","WOOD_063","tower","basePlot",1600
"10","D09","WOOD","WOOD_046","tower","basePlot",1600
"11","D09","WOOD","WOOD_047","tower","basePlot",1600
"12","D09","WOOD","WOOD_064","tower","basePlot",1600
"13","D09","WOOD","WOOD_065","tower","basePlot",1600
"14","D09","WOOD","WOOD_048","tower","basePlot",1600
"15","D09","WOOD","WOOD_066","tower","basePlot",1600
"16","D09","WOOD","WOOD_067","tower","basePlot",1600
"17","D09","WOOD","WOOD_068","tower","basePlot",1600
"18","D09","WOOD","WOOD_069","tower","basePlot",1600
"19","D09","WOOD","WOOD_070","tower","basePlot",1600
"20","D09","WOOD","WOOD_042","tower","basePlot",1600
"21","D09","WOOD","WOOD_049","tower","basePlot",1600
"22","D09","WOOD","WOOD_071","tower","basePlot",1600
"23","D09","WOOD","WOOD_073","tower","phenology",40000
"24","D09","WOOD","WOOD_050","tower","basePlot",1600
"25","D09","WOOD","WOOD_051","tower","basePlot",1600
"26","D09","WOOD","WOOD_052","tower","basePlot",1600
"27","D09","WOOD","WOOD_053","tower","basePlot",1600
"28","D09","WOOD","WOOD_054","tower","basePlot",1600
"29","D09","WOOD","WOOD_055","tower","basePlot",1600
"30","D09","WOOD","WOOD_043","tower","basePlot",1600
"31","D09","WOOD","WOOD_074","tower","phenology",40000
"32","D09","WOOD","WOOD_056","tower","basePlot",1600
