"","domainID","siteID","plotID","plotType","subtype","plotSize"
"676","D01","HARV","HARV_078","distributed","mosquitoPoint",0
"677","D01","HARV","HARV_079","distributed","mosquitoPoint",0
"678","D01","HARV","HARV_080","distributed","mosquitoPoint",0
"679","D01","HARV","HARV_081","distributed","mosquitoPoint",0
"680","D01","HARV","HARV_082","distributed","mosquitoPoint",0
"681","D01","HARV","HARV_001","distributed","tickPlot",1600
"682","D01","HARV","HARV_004","distributed","tickPlot",1600
"683","D01","HARV","HARV_006","distributed","tickPlot",1600
"684","D01","HARV","HARV_020","distributed","tickPlot",1600
"685","D01","HARV","HARV_022","distributed","tickPlot",1600
"686","D01","HARV","HARV_026","distributed","tickPlot",1600
"687","D01","HARV","HARV_033","tower","basePlot",1600
"688","D01","HARV","HARV_034","tower","basePlot",1600
"689","D01","HARV","HARV_035","tower","basePlot",1600
"690","D01","HARV","HARV_036","tower","basePlot",1600
"691","D01","HARV","HARV_037","tower","basePlot",1600
"692","D01","HARV","HARV_038","tower","basePlot",1600
"693","D01","HARV","HARV_039","tower","basePlot",1600
"694","D01","HARV","HARV_040","tower","basePlot",1600
"695","D01","HARV","HARV_041","tower","basePlot",1600
"696","D01","HARV","HARV_042","tower","basePlot",1600
"697","D01","HARV","HARV_043","tower","basePlot",1600
"698","D01","HARV","HARV_044","tower","basePlot",1600
"699","D01","HARV","HARV_045","tower","basePlot",1600
"700","D01","HARV","HARV_046","tower","basePlot",1600
"701","D01","HARV","HARV_047","tower","basePlot",1600
"702","D01","HARV","HARV_048","tower","basePlot",1600
"703","D01","HARV","HARV_049","tower","basePlot",1600
"704","D01","HARV","HARV_050","tower","basePlot",1600
"705","D01","HARV","HARV_051","tower","basePlot",1600
"706","D01","HARV","HARV_052","tower","basePlot",1600
"707","D01","HARV","HARV_053","tower","phenology",40000
"708","D01","HARV","HARV_054","tower","phenology",40000
"976","D01","BART","BART_002","distributed","tickPlot",1600
"977","D01","BART","BART_008","distributed","basePlot",1600
"978","D01","BART","BART_009","distributed","basePlot",1600
"979","D01","BART","BART_031","distributed","basePlot",1600
"980","D01","BART","BART_032","tower","basePlot",1600
"981","D01","BART","BART_033","tower","basePlot",1600
"982","D01","BART","BART_034","tower","basePlot",1600
"983","D01","BART","BART_036","tower","basePlot",1600
"984","D01","BART","BART_037","tower","basePlot",1600
"985","D01","BART","BART_039","tower","basePlot",1600
"986","D01","BART","BART_040","tower","basePlot",1600
"987","D01","BART","BART_042","tower","basePlot",1600
"988","D01","BART","BART_044","tower","basePlot",1600
"989","D01","BART","BART_046","tower","basePlot",1600
"990","D01","BART","BART_047","tower","basePlot",1600
"991","D01","BART","BART_050","tower","basePlot",1600
"992","D01","BART","BART_051","tower","basePlot",1600
"993","D01","BART","BART_062","distributed","mammalGrid",8100
"994","D01","BART","BART_070","tower","basePlot",1600
"995","D01","BART","BART_071","tower","basePlot",1600
"996","D01","BART","BART_072","tower","basePlot",1600
"997","D01","BART","BART_073","tower","basePlot",1600
"998","D01","BART","BART_074","tower","basePlot",1600
"999","D01","BART","BART_075","tower","basePlot",1600
"1000","D01","BART","BART_080","distributed","basePlot",1600
"1001","D01","BART","BART_085","distributed","mosquitoPoint",0
"1002","D01","BART","BART_086","distributed","mosquitoPoint",0
