"","domainID","siteID","plotID","plotType","subtype","plotSize"
"46","D01","BART","BART_056","distributed","mosquitoPoint",0
"47","D01","BART","BART_057","distributed","mosquitoPoint",0
"48","D01","BART","BART_058","distributed","mosquitoPoint",0
"49","D01","BART","BART_059","distributed","mosquitoPoint",0
"50","D01","BART","BART_060","distributed","mosquitoPoint",0
"51","D01","BART","BART_061","distributed","mosquitoPoint",0
"52","D01","BART","BART_062","distributed","basePlot",1600
"53","D01","BART","BART_066","distributed","basePlot",1600
"54","D01","BART","BART_068","distributed","basePlot",1600
"55","D01","BART","BART_079","distributed","basePlot",1600
"56","D01","BART","BART_081","distributed","basePlot",1600
"57","D01","BART","BART_082","distributed","birdGrid",250000
"58","D01","BART","BART_083","distributed","birdGrid",250000
"59","D01","BART","BART_084","distributed","mammalGrid",8100
"60","D01","HARV","HARV_001","distributed","basePlot",1600
"61","D01","HARV","HARV_002","distributed","basePlot",1600
"62","D01","HARV","HARV_004","distributed","basePlot",1600
"63","D01","HARV","HARV_005","distributed","basePlot",1600
"64","D01","HARV","HARV_006","distributed","basePlot",1600
"65","D01","HARV","HARV_008","distributed","basePlot",1600
"66","D01","HARV","HARV_010","distributed","basePlot",1600
"67","D01","HARV","HARV_011","distributed","basePlot",1600
"68","D01","HARV","HARV_012","distributed","basePlot",1600
"69","D01","HARV","HARV_013","distributed","basePlot",1600
"70","D01","HARV","HARV_014","distributed","basePlot",1600
"71","D01","HARV","HARV_015","distributed","basePlot",1600
"72","D01","HARV","HARV_016","distributed","basePlot",1600
"73","D01","HARV","HARV_017","distributed","basePlot",1600
"74","D01","HARV","HARV_018","distributed","basePlot",1600
"75","D01","HARV","HARV_020","distributed","basePlot",1600
"76","D01","HARV","HARV_021","distributed","basePlot",1600
"77","D01","HARV","HARV_022","distributed","basePlot",1600
"78","D01","HARV","HARV_023","distributed","basePlot",1600
"79","D01","HARV","HARV_024","distributed","basePlot",1600
"80","D01","HARV","HARV_025","distributed","basePlot",1600
"81","D01","HARV","HARV_026","distributed","basePlot",1600
"82","D01","HARV","HARV_027","distributed","basePlot",1600
"83","D01","HARV","HARV_028","distributed","basePlot",1600
"84","D01","HARV","HARV_029","distributed","basePlot",1600
"85","D01","HARV","HARV_030","distributed","basePlot",1600
"86","D01","HARV","HARV_031","distributed","basePlot",1600
"87","D01","HARV","HARV_058","distributed","basePlot",1600
"88","D01","HARV","HARV_059","distributed","basePlot",1600
"89","D01","HARV","HARV_063","distributed","basePlot",1600
"90","D01","HARV","HARV_001","distributed","mammalGrid",8100
"91","D01","HARV","HARV_006","distributed","mammalGrid",8100
"92","D01","HARV","HARV_008","distributed","mammalGrid",8100
"93","D01","HARV","HARV_010","distributed","mammalGrid",8100
"94","D01","HARV","HARV_014","distributed","mammalGrid",8100
"95","D01","HARV","HARV_016","distributed","mammalGrid",8100
"96","D01","HARV","HARV_020","distributed","mammalGrid",8100
"97","D01","HARV","HARV_021","distributed","mammalGrid",8100
"98","D01","HARV","HARV_023","distributed","mammalGrid",8100
"99","D01","HARV","HARV_032","distributed","mammalGrid",8100
"100","D01","HARV","HARV_073","distributed","mosquitoPoint",0
"101","D01","HARV","HARV_074","distributed","mosquitoPoint",0
"102","D01","HARV","HARV_075","distributed","mosquitoPoint",0
"103","D01","HARV","HARV_076","distributed","mosquitoPoint",0
"104","D01","HARV","HARV_077","distributed","mosquitoPoint",0
"105","D01","HARV","HARV_078","distributed","mosquitoPoint",0
"106","D01","HARV","HARV_079","distributed","mosquitoPoint",0
"107","D01","HARV","HARV_080","distributed","mosquitoPoint",0
"108","D01","HARV","HARV_081","distributed","mosquitoPoint",0
"109","D01","HARV","HARV_082","distributed","mosquitoPoint",0
"110","D01","HARV","HARV_001","distributed","tickPlot",1600
"111","D01","HARV","HARV_004","distributed","tickPlot",1600
"112","D01","HARV","HARV_006","distributed","tickPlot",1600
"113","D01","HARV","HARV_020","distributed","tickPlot",1600
"114","D01","HARV","HARV_022","distributed","tickPlot",1600
"115","D01","HARV","HARV_026","distributed","tickPlot",1600
"116","D01","HARV","HARV_033","tower","basePlot",1600
"117","D01","HARV","HARV_034","tower","basePlot",1600
"118","D01","HARV","HARV_035","tower","basePlot",1600
"119","D01","HARV","HARV_036","tower","basePlot",1600
"120","D01","HARV","HARV_037","tower","basePlot",1600
"121","D01","HARV","HARV_038","tower","basePlot",1600
"122","D01","HARV","HARV_039","tower","basePlot",1600
"123","D01","HARV","HARV_040","tower","basePlot",1600
"124","D01","HARV","HARV_041","tower","basePlot",1600
"125","D01","HARV","HARV_042","tower","basePlot",1600
"126","D01","HARV","HARV_043","tower","basePlot",1600
"127","D01","HARV","HARV_044","tower","basePlot",1600
"128","D01","HARV","HARV_045","tower","basePlot",1600
"129","D01","HARV","HARV_046","tower","basePlot",1600
"130","D01","HARV","HARV_047","tower","basePlot",1600
"131","D01","HARV","HARV_048","tower","basePlot",1600
"132","D01","HARV","HARV_049","tower","basePlot",1600
"133","D01","HARV","HARV_050","tower","basePlot",1600
"134","D01","HARV","HARV_051","tower","basePlot",1600
"135","D01","HARV","HARV_052","tower","basePlot",1600
"136","D01","HARV","HARV_053","tower","phenology",40000
"137","D01","HARV","HARV_054","tower","phenology",40000
"138","D01","BART","BART_002","distributed","tickPlot",1600
"139","D01","BART","BART_008","distributed","basePlot",1600
"140","D01","BART","BART_009","distributed","basePlot",1600
"141","D01","BART","BART_031","distributed","basePlot",1600
"142","D01","BART","BART_032","tower","basePlot",1600
"143","D01","BART","BART_033","tower","basePlot",1600
"144","D01","BART","BART_034","tower","basePlot",1600
"145","D01","BART","BART_036","tower","basePlot",1600
"146","D01","BART","BART_037","tower","basePlot",1600
"147","D01","BART","BART_039","tower","basePlot",1600
"148","D01","BART","BART_040","tower","basePlot",1600
"149","D01","BART","BART_042","tower","basePlot",1600
"150","D01","BART","BART_044","tower","basePlot",1600
"151","D01","BART","BART_046","tower","basePlot",1600
"152","D01","BART","BART_047","tower","basePlot",1600
"153","D01","BART","BART_050","tower","basePlot",1600
"154","D01","BART","BART_051","tower","basePlot",1600
"155","D01","BART","BART_062","distributed","mammalGrid",8100
"156","D01","BART","BART_070","tower","basePlot",1600
"157","D01","BART","BART_071","tower","basePlot",1600
"158","D01","BART","BART_072","tower","basePlot",1600
"159","D01","BART","BART_073","tower","basePlot",1600
"160","D01","BART","BART_074","tower","basePlot",1600
"161","D01","BART","BART_075","tower","basePlot",1600
"162","D01","BART","BART_080","distributed","basePlot",1600
"163","D01","BART","BART_085","distributed","mosquitoPoint",0
"164","D01","BART","BART_086","distributed","mosquitoPoint",0
