"","domainID","siteID","plotID","plotType","subtype","plotSize"
"1","D09","WOOD","WOOD_021","distributed","basePlot",1600
"2","D09","WOOD","WOOD_022","distributed","basePlot",1600
"3","D09","WOOD","WOOD_023","distributed","basePlot",1600
"4","D09","WOOD","WOOD_024","distributed","basePlot",1600
"5","D09","WOOD","WOOD_024","distributed","tickPlot",1600
"6","D09","WOOD","WOOD_004","distributed","basePlot",1600
"7","D09","WOOD","WOOD_025","distributed","basePlot",1600
"8","D09","WOOD","WOOD_035","distributed","mosquitoPoint",0
"9","D09","WOOD","WOOD_005","distributed","basePlot",1600
"10","D09","WOOD","WOOD_027","distributed","basePlot",1600
"11","D09","WOOD","WOOD_006","distributed","basePlot",1600
"12","D09","WOOD","WOOD_006","distributed","mammalGrid",8100
"13","D09","WOOD","WOOD_006","distributed","tickPlot",1600
"14","D09","WOOD","WOOD_006","distributed","birdGrid",250000
"15","D09","WOOD","WOOD_007","distributed","basePlot",1600
"16","D09","WOOD","WOOD_007","distributed","tickPlot",1600
"17","D09","WOOD","WOOD_029","distributed","basePlot",1600
"18","D09","WOOD","WOOD_029","distributed","birdGrid",250000
"19","D09","WOOD","WOOD_036","distributed","mosquitoPoint",0
"20","D09","WOOD","WOOD_008","distributed","basePlot",1600
"21","D09","WOOD","WOOD_008","distributed","birdGrid",250000
"22","D09","WOOD","WOOD_008","distributed","mammalGrid",8100
"23","D09","WOOD","WOOD_001","distributed","mammalGrid",8100
"24","D09","WOOD","WOOD_001","distributed","basePlot",1600
"25","D09","WOOD","WOOD_001","distributed","tickPlot",1600
"26","D09","WOOD","WOOD_009","distributed","mammalGrid",8100
"27","D09","WOOD","WOOD_009","distributed","basePlot",1600
"28","D09","WOOD","WOOD_009","distributed","birdGrid",250000
"29","D09","WOOD","WOOD_009","distributed","tickPlot",1600
"30","D09","WOOD","WOOD_037","distributed","mosquitoPoint",0
"31","D09","WOOD","WOOD_010","distributed","basePlot",1600
"32","D09","WOOD","WOOD_011","distributed","basePlot",1600
"33","D09","WOOD","WOOD_011","distributed","mammalGrid",8100
"34","D09","WOOD","WOOD_011","distributed","birdGrid",250000
"35","D09","WOOD","WOOD_012","distributed","basePlot",1600
"36","D09","WOOD","WOOD_012","distributed","birdGrid",250000
"37","D09","WOOD","WOOD_013","distributed","mammalGrid",8100
"38","D09","WOOD","WOOD_013","distributed","basePlot",1600
"39","D09","WOOD","WOOD_013","distributed","birdGrid",250000
"40","D09","WOOD","WOOD_030","distributed","basePlot",1600
"41","D09","WOOD","WOOD_014","distributed","basePlot",1600
"42","D09","WOOD","WOOD_015","distributed","mammalGrid",8100
"43","D09","WOOD","WOOD_015","distributed","basePlot",1600
"44","D09","WOOD","WOOD_039","distributed","mosquitoPoint",0
"45","D09","WOOD","WOOD_040","distributed","mosquitoPoint",0
"46","D09","WOOD","WOOD_041","distributed","mosquitoPoint",0
"47","D09","WOOD","WOOD_031","distributed","birdGrid",250000
"48","D09","WOOD","WOOD_033","distributed","mosquitoPoint",0
"49","D09","WOOD","WOOD_016","distributed","basePlot",1600
"50","D09","WOOD","WOOD_017","distributed","basePlot",1600
"51","D09","WOOD","WOOD_018","distributed","basePlot",1600
"52","D09","WOOD","WOOD_019","distributed","basePlot",1600
"53","D09","WOOD","WOOD_020","distributed","basePlot",1600
"54","D09","WOOD","WOOD_020","distributed","birdGrid",250000
"55","D09","WOOD","WOOD_002","distributed","mammalGrid",8100
"56","D09","WOOD","WOOD_002","distributed","basePlot",1600
"57","D09","WOOD","WOOD_002","distributed","tickPlot",1600
"58","D09","WOOD","WOOD_034","distributed","mosquitoPoint",0
"59","D09","WOOD","WOOD_032","distributed","mosquitoPoint",0
"60","D09","WOOD","WOOD_026","distributed","basePlot",1600
"61","D09","WOOD","WOOD_003","distributed","basePlot",1600
"62","D09","WOOD","WOOD_028","distributed","basePlot",1600
"63","D09","WOOD","WOOD_038","distributed","mosquitoPoint",0
