"","domainID","siteID","plotID","plotType","subtype","plotSize"
"465","D02","SCBI","SCBI_001","distributed","birdGrid",250000
"466","D02","SCBI","SCBI_002","distributed","basePlot",1600
"467","D02","SCBI","SCBI_002","distributed","mammalGrid",8100
"468","D02","SCBI","SCBI_002","distributed","tickPlot",1600
"469","D02","SCBI","SCBI_003","distributed","basePlot",1600
"470","D02","SCBI","SCBI_003","distributed","mammalGrid",8100
"471","D02","SCBI","SCBI_004","distributed","mammalGrid",8100
"472","D02","SCBI","SCBI_005","distributed","tickPlot",1600
"473","D02","SCBI","SCBI_006","distributed","basePlot",1600
"474","D02","SCBI","SCBI_006","distributed","birdGrid",250000
"475","D02","SCBI","SCBI_006","distributed","tickPlot",1600
"476","D02","SCBI","SCBI_007","distributed","basePlot",1600
"477","D02","SCBI","SCBI_007","distributed","tickPlot",1600
"478","D02","SCBI","SCBI_008","distributed","basePlot",1600
"479","D02","SCBI","SCBI_008","distributed","mammalGrid",8100
"480","D02","SCBI","SCBI_009","distributed","mosquitoPoint",0
"481","D02","SCBI","SCBI_010","distributed","basePlot",1600
"482","D02","SCBI","SCBI_011","distributed","basePlot",1600
"483","D02","SCBI","SCBI_012","distributed","basePlot",1600
"484","D02","SCBI","SCBI_013","distributed","basePlot",1600
"485","D02","SCBI","SCBI_013","distributed","tickPlot",1600
"486","D02","SCBI","SCBI_014","distributed","basePlot",1600
"487","D02","SCBI","SCBI_015","distributed","basePlot",1600
"488","D02","SCBI","SCBI_015","distributed","birdGrid",250000
"489","D02","SCBI","SCBI_016","distributed","basePlot",1600
"490","D02","SCBI","SCBI_017","distributed","basePlot",1600
"491","D02","SCBI","SCBI_017","distributed","birdGrid",250000
"492","D02","SCBI","SCBI_018","distributed","basePlot",1600
"493","D02","SCBI","SCBI_019","distributed","basePlot",1600
"494","D02","SCBI","SCBI_020","distributed","mosquitoPoint",0
"495","D02","SCBI","SCBI_021","distributed","basePlot",1600
"496","D02","SCBI","SCBI_022","distributed","basePlot",1600
"497","D02","SCBI","SCBI_023","distributed","basePlot",1600
"498","D02","SCBI","SCBI_025","distributed","mosquitoPoint",0
"499","D02","SCBI","SCBI_027","distributed","mosquitoPoint",0
"500","D02","SCBI","SCBI_028","distributed","mosquitoPoint",0
"501","D02","SCBI","SCBI_029","distributed","mosquitoPoint",0
"502","D02","SCBI","SCBI_030","distributed","mosquitoPoint",0
"503","D02","SCBI","SCBI_031","distributed","mosquitoPoint",0
"504","D02","SCBI","SCBI_032","distributed","mosquitoPoint",0
"505","D02","SCBI","SCBI_033","distributed","basePlot",1600
"506","D02","SCBI","SCBI_034","distributed","basePlot",1600
"507","D02","SCBI","SCBI_034","distributed","birdGrid",250000
"508","D02","SCBI","SCBI_035","distributed","basePlot",1600
"509","D02","SCBI","SCBI_035","distributed","mammalGrid",8100
"510","D02","SCBI","SCBI_036","distributed","birdGrid",250000
"511","D02","SCBI","SCBI_037","distributed","basePlot",1600
"512","D02","SCBI","SCBI_038","distributed","basePlot",1600
"513","D02","SCBI","SCBI_039","distributed","basePlot",1600
"514","D02","SCBI","SCBI_039","distributed","mammalGrid",8100
"515","D02","SCBI","SCBI_039","distributed","tickPlot",1600
"516","D02","SCBI","SCBI_040","distributed","basePlot",1600
"517","D02","SCBI","SCBI_041","distributed","basePlot",1600
"518","D02","SCBI","SCBI_042","distributed","basePlot",1600
"519","D02","SCBI","SCBI_043","distributed","basePlot",1600
"520","D02","SCBI","SCBI_045","tower","basePlot",1600
"521","D02","SCBI","SCBI_046","tower","basePlot",1600
"522","D02","SCBI","SCBI_047","tower","basePlot",1600
"523","D02","SCBI","SCBI_048","tower","basePlot",1600
"524","D02","SCBI","SCBI_049","tower","basePlot",1600
"525","D02","SCBI","SCBI_050","tower","basePlot",1600
"526","D02","SCBI","SCBI_051","tower","basePlot",1600
"527","D02","SCBI","SCBI_052","tower","basePlot",1600
"528","D02","SCBI","SCBI_053","tower","basePlot",1600
"529","D02","SCBI","SCBI_054","tower","basePlot",1600
"530","D02","SCBI","SCBI_055","tower","basePlot",1600
"531","D02","SCBI","SCBI_056","tower","basePlot",1600
"532","D02","SCBI","SCBI_057","tower","basePlot",1600
"533","D02","SCBI","SCBI_058","tower","basePlot",1600
"534","D02","SCBI","SCBI_059","tower","phenology",40000
"535","D02","SCBI","SCBI_060","tower","phenology",40000
"536","D02","SCBI","SCBI_061","tower","basePlot",1600
"537","D02","SCBI","SCBI_062","tower","basePlot",1600
"538","D02","SCBI","SCBI_063","tower","basePlot",1600
"539","D02","SCBI","SCBI_064","tower","basePlot",1600
"540","D02","SCBI","SCBI_066","tower","basePlot",1600
"541","D02","SCBI","SCBI_067","tower","basePlot",1600
"1007","D02","SCBI","SCBI_004","distributed","basePlot",1600
"1008","D02","SCBI","SCBI_005","distributed","basePlot",1600
