"","domainID","siteID","plotID","plotType","subtype","plotSize"
"542","D08","TALL","TALL_001","distributed","basePlot",1600
"543","D08","TALL","TALL_001","distributed","tickPlot",1600
"544","D08","TALL","TALL_002","distributed","basePlot",1600
"545","D08","TALL","TALL_002","distributed","birdGrid",250000
"546","D08","TALL","TALL_002","distributed","tickPlot",1600
"547","D08","TALL","TALL_003","distributed","basePlot",1600
"548","D08","TALL","TALL_003","distributed","tickPlot",1600
"549","D08","TALL","TALL_004","distributed","basePlot",1600
"550","D08","TALL","TALL_004","distributed","birdGrid",250000
"551","D08","TALL","TALL_005","distributed","basePlot",1600
"552","D08","TALL","TALL_005","distributed","mammalGrid",8100
"553","D08","TALL","TALL_006","distributed","basePlot",1600
"554","D08","TALL","TALL_006","distributed","birdGrid",250000
"555","D08","TALL","TALL_006","distributed","mammalGrid",8100
"556","D08","TALL","TALL_006","distributed","tickPlot",1600
"557","D08","TALL","TALL_007","distributed","basePlot",1600
"558","D08","TALL","TALL_008","distributed","basePlot",1600
"559","D08","TALL","TALL_008","distributed","tickPlot",1600
"560","D08","TALL","TALL_009","distributed","basePlot",1600
"561","D08","TALL","TALL_009","distributed","birdGrid",250000
"562","D08","TALL","TALL_010","distributed","basePlot",1600
"563","D08","TALL","TALL_010","distributed","birdGrid",250000
"564","D08","TALL","TALL_010","distributed","mammalGrid",8100
"565","D08","TALL","TALL_011","distributed","basePlot",1600
"566","D08","TALL","TALL_011","distributed","birdGrid",250000
"567","D08","TALL","TALL_012","distributed","basePlot",1600
"568","D08","TALL","TALL_012","distributed","birdGrid",250000
"569","D08","TALL","TALL_012","distributed","mammalGrid",8100
"570","D08","TALL","TALL_013","distributed","basePlot",1600
"571","D08","TALL","TALL_013","distributed","birdGrid",250000
"572","D08","TALL","TALL_013","distributed","mammalGrid",8100
"573","D08","TALL","TALL_015","distributed","basePlot",1600
"574","D08","TALL","TALL_015","distributed","birdGrid",250000
"575","D08","TALL","TALL_015","distributed","mammalGrid",8100
"576","D08","TALL","TALL_016","distributed","basePlot",1600
"577","D08","TALL","TALL_016","distributed","tickPlot",1600
"578","D08","TALL","TALL_017","distributed","basePlot",1600
"579","D08","TALL","TALL_017","distributed","birdGrid",250000
"580","D08","TALL","TALL_018","distributed","basePlot",1600
"581","D08","TALL","TALL_018","distributed","birdGrid",250000
"582","D08","TALL","TALL_019","distributed","basePlot",1600
"583","D08","TALL","TALL_019","distributed","birdGrid",250000
"584","D08","TALL","TALL_020","distributed","basePlot",1600
"585","D08","TALL","TALL_021","distributed","basePlot",1600
"586","D08","TALL","TALL_022","distributed","basePlot",1600
"587","D08","TALL","TALL_023","distributed","basePlot",1600
"588","D08","TALL","TALL_024","distributed","basePlot",1600
"589","D08","TALL","TALL_024","distributed","mammalGrid",8100
"590","D08","TALL","TALL_025","distributed","basePlot",1600
"591","D08","TALL","TALL_025","distributed","birdGrid",250000
"592","D08","TALL","TALL_026","distributed","basePlot",1600
"593","D08","TALL","TALL_027","distributed","basePlot",1600
"594","D08","TALL","TALL_027","distributed","birdGrid",250000
"595","D08","TALL","TALL_028","distributed","mosquitoPoint",0
"596","D08","TALL","TALL_029","distributed","basePlot",1600
"597","D08","TALL","TALL_030","distributed","basePlot",1600
"598","D08","TALL","TALL_031","distributed","basePlot",1600
"599","D08","TALL","TALL_031","distributed","mammalGrid",8100
"600","D08","TALL","TALL_032","distributed","basePlot",1600
"601","D08","TALL","TALL_033","distributed","mosquitoPoint",0
"602","D08","TALL","TALL_034","distributed","mosquitoPoint",0
"603","D08","TALL","TALL_035","distributed","mosquitoPoint",0
"604","D08","TALL","TALL_036","distributed","mosquitoPoint",0
"605","D08","TALL","TALL_037","distributed","mosquitoPoint",0
"606","D08","TALL","TALL_038","distributed","mosquitoPoint",0
"607","D08","TALL","TALL_039","distributed","mosquitoPoint",0
"608","D08","TALL","TALL_040","distributed","mosquitoPoint",0
"609","D08","TALL","TALL_041","distributed","mosquitoPoint",0
"610","D08","TALL","TALL_042","tower","basePlot",1600
"611","D08","TALL","TALL_043","tower","basePlot",1600
"612","D08","TALL","TALL_044","tower","basePlot",1600
"613","D08","TALL","TALL_045","tower","basePlot",1600
"614","D08","TALL","TALL_046","tower","basePlot",1600
"615","D08","TALL","TALL_047","tower","basePlot",1600
"616","D08","TALL","TALL_048","tower","basePlot",1600
"617","D08","TALL","TALL_049","tower","basePlot",1600
"618","D08","TALL","TALL_050","tower","basePlot",1600
"619","D08","TALL","TALL_051","tower","basePlot",1600
"620","D08","TALL","TALL_052","tower","basePlot",1600
"621","D08","TALL","TALL_053","tower","basePlot",1600
"622","D08","TALL","TALL_054","tower","basePlot",1600
"623","D08","TALL","TALL_055","tower","basePlot",1600
"624","D08","TALL","TALL_056","tower","basePlot",1600
"625","D08","TALL","TALL_057","tower","basePlot",1600
"626","D08","TALL","TALL_058","tower","basePlot",1600
"627","D08","TALL","TALL_059","tower","basePlot",1600
"628","D08","TALL","TALL_060","tower","basePlot",1600
"629","D08","TALL","TALL_061","tower","basePlot",1600
"630","D08","TALL","TALL_063","tower","phenology",40000
