uid,domainID,siteID,plotID,trapID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,boutNumber,eventID,sampleID,daysOfTrapping,cupStatus,lidStatus,fluidLevel,trapReset,samplingProtocol,recordedBy,remarks,missingRecordsPerBoutQF,duplicateCollectionEventQF,compareSetCollectDateQF
2C8E99DEFE0640E4B454AD1930663ABB,D01,BART,BART_018,E,mixedForest,44.058479,-71.277608,WGS84,1.2,315.5,0.4,8/7/2014,8/21/2014,5,BET.BART_018.2014.05,BART_018.E.20140821,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
691C2FD1362844EB9E9E14CC4A23E3D3,D01,BART,BART_002,S,deciduousForest,44.034901,-71.272843,WGS84,1.2,550.8,0.4,8/7/2014,8/21/2014,5,BET.BART_002.2014.05,BART_002.S.20140821,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
0C0F4D06268C4EE399F96346B6673E77,D01,BART,BART_002,W,deciduousForest,44.035076,-71.2731,WGS84,1.2,550.8,0.4,8/7/2014,8/21/2014,5,BET.BART_002.2014.05,BART_002.W.20140821,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
7456AB172DB64112836CAC7B9CFD9D05,D01,BART,BART_002,N,deciduousForest,44.035261,-71.272857,WGS84,1.2,550.8,0.4,8/7/2014,8/21/2014,5,BET.BART_002.2014.05,BART_002.N.20140821,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
063EAAA020FA4B0B802EB26A3B639CA5,D01,BART,BART_002,E,deciduousForest,44.035086,-71.272601,WGS84,1.2,550.8,0.4,8/21/2014,9/4/2014,6,BET.BART_002.2014.06,BART_002.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
ED24A9218F2841B284A7F979800144F8,D01,BART,BART_031,N,evergreenForest,44.055713,-71.305102,WGS84,1.3,414,0.4,8/21/2014,9/4/2014,6,BET.BART_031.2014.06,BART_031.N.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
A8E0E963136F44D19451F4EEB6DF1A39,D01,BART,BART_031,E,evergreenForest,44.055538,-71.304845,WGS84,1.3,414,0.4,8/21/2014,9/4/2014,6,BET.BART_031.2014.06,BART_031.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
F0A96D82FD844BA7B9700B411B5CE12A,D01,BART,BART_031,S,evergreenForest,44.055353,-71.305088,WGS84,1.3,414,0.4,8/21/2014,9/4/2014,6,BET.BART_031.2014.06,BART_031.S.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
38B06BE082224742B41CA5492BBE972A,D01,BART,BART_031,W,evergreenForest,44.055528,-71.305344,WGS84,1.3,414,0.4,8/21/2014,9/4/2014,6,BET.BART_031.2014.06,BART_031.W.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
51655101E35F4745AED4085FDAEE11EF,D01,BART,BART_068,S,mixedForest,44.052249,-71.309465,WGS84,1.3,553.4,0.3,8/21/2014,9/4/2014,6,BET.BART_068.2014.06,BART_068.S.20140904,14,missing,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
54805B3B8A4B477EA4D86CA05F73082B,D01,BART,BART_068,E,mixedForest,44.052434,-71.309223,WGS84,1.3,553.4,0.3,8/21/2014,9/4/2014,6,BET.BART_068.2014.06,BART_068.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
9EBF8CF8C442447D84A09207E792225E,D01,BART,BART_068,N,mixedForest,44.052609,-71.309479,WGS84,1.3,553.4,0.3,8/21/2014,9/4/2014,6,BET.BART_068.2014.06,BART_068.N.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
7010F1D44B564C64B18D9DC084D6292E,D01,BART,BART_068,W,mixedForest,44.052424,-71.309722,WGS84,1.3,553.4,0.3,8/21/2014,9/4/2014,6,BET.BART_068.2014.06,BART_068.W.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
033B4376BC7040BC89729369141B2D0C,D01,BART,BART_066,S,mixedForest,44.056584,-71.310395,WGS84,1.2,502.6,0.2,8/21/2014,9/4/2014,6,BET.BART_066.2014.06,BART_066.S.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
D2CA0AF6BEA247A6A3DC89F066CA0940,D01,BART,BART_066,W,mixedForest,44.056759,-71.310651,WGS84,1.2,502.6,0.2,8/21/2014,9/4/2014,6,BET.BART_066.2014.06,BART_066.W.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
A08BE16E1A8D4539BBD9CACE6F900449,D01,BART,BART_066,N,mixedForest,44.056944,-71.310409,WGS84,1.2,502.6,0.2,8/21/2014,9/4/2014,6,BET.BART_066.2014.06,BART_066.N.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
1CFBDDA7560544508B8F8C1A32F09CFF,D01,BART,BART_066,E,mixedForest,44.056769,-71.310152,WGS84,1.2,502.6,0.2,8/21/2014,9/4/2014,6,BET.BART_066.2014.06,BART_066.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
97F0993D1045475C8AE7C7926AE191D1,D01,BART,BART_028,S,evergreenForest,44.053895,-71.306525,WGS84,1.2,485.7,0.2,8/21/2014,9/4/2014,6,BET.BART_028.2014.06,BART_028.S.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
D23560C98E504422910D7808AED679DD,D01,BART,BART_028,N,evergreenForest,44.054255,-71.306539,WGS84,1.2,485.7,0.2,8/21/2014,9/4/2014,6,BET.BART_028.2014.06,BART_028.N.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
9052DE43151E406EA8851EF62529D32D,D01,BART,BART_028,E,evergreenForest,44.05408,-71.306282,WGS84,1.2,485.7,0.2,8/21/2014,9/4/2014,6,BET.BART_028.2014.06,BART_028.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
41055D6A7C5A4CBDB33C1F9B71E00946,D01,BART,BART_028,W,evergreenForest,44.05407,-71.306781,WGS84,1.2,485.7,0.2,8/21/2014,9/4/2014,6,BET.BART_028.2014.06,BART_028.W.20140904,14,ok,ok,low,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
EF20FDB638B64FB085BD61F2BE629AD6,D01,BART,BART_025,S,evergreenForest,44.059206,-71.313135,WGS84,1.2,542.8,0.3,8/21/2014,9/4/2014,6,BET.BART_025.2014.06,BART_025.S.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
6C52B158E0684FA5B553704DF0CBB321,D01,BART,BART_025,E,evergreenForest,44.059391,-71.312893,WGS84,1.2,542.8,0.3,8/21/2014,9/4/2014,6,BET.BART_025.2014.06,BART_025.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
A9B5BA77FEB74D02AD3ABC1771D925AD,D01,BART,BART_025,W,evergreenForest,44.059381,-71.313392,WGS84,1.2,542.8,0.3,8/21/2014,9/4/2014,6,BET.BART_025.2014.06,BART_025.W.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
CF431B772CE0442B9F4EB1D7DBB7F4ED,D01,BART,BART_025,N,evergreenForest,44.059566,-71.313149,WGS84,1.2,542.8,0.3,8/21/2014,9/4/2014,6,BET.BART_025.2014.06,BART_025.N.20140904,14,ok,ok,high,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,"Trap full to brim, it is possible that some catch may have washed out.",0,0,0
F83274ADD0C14C8CBD806FD2E835A2F4,D01,BART,BART_018,N,mixedForest,44.058654,-71.277864,WGS84,1.2,315.5,0.4,8/21/2014,9/4/2014,6,BET.BART_018.2014.06,BART_018.N.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
7C2BE8AF2A464DDC890CCADF6FD283BB,D01,BART,BART_018,S,mixedForest,44.058294,-71.27785,WGS84,1.2,315.5,0.4,8/21/2014,9/4/2014,6,BET.BART_018.2014.06,BART_018.S.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
4C6F828CD4234E859103D00263585BF7,D01,BART,BART_018,W,mixedForest,44.058469,-71.278107,WGS84,1.2,315.5,0.4,8/21/2014,9/4/2014,6,BET.BART_018.2014.06,BART_018.W.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
73583C0FD0604B148E5945F00D5B76E5,D01,BART,BART_018,E,mixedForest,44.058479,-71.277608,WGS84,1.2,315.5,0.4,8/21/2014,9/4/2014,6,BET.BART_018.2014.06,BART_018.E.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
94F9CCDD2BD944A3A18E5899E708F1F6,D01,BART,BART_002,N,deciduousForest,44.035261,-71.272857,WGS84,1.2,550.8,0.4,8/21/2014,9/4/2014,6,BET.BART_002.2014.06,BART_002.N.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
E2542E439E554FEFA0B058C6A16C3345,D01,BART,BART_002,S,deciduousForest,44.034901,-71.272843,WGS84,1.2,550.8,0.4,8/21/2014,9/4/2014,6,BET.BART_002.2014.06,BART_002.S.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
BCF23C57A246430F92EDCB6C70840836,D01,BART,BART_002,W,deciduousForest,44.035076,-71.2731,WGS84,1.2,550.8,0.4,8/21/2014,9/4/2014,6,BET.BART_002.2014.06,BART_002.W.20140904,14,ok,ok,ok,Y,NEON.DOC.014050,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,0,0
62500F20D9D84C07A9868B97B830932D,D01,BART,BART_002,W,deciduousForest,44.035076,-71.2731,WGS84,1.2,550.8,0.4,9/4/2014,9/18/2014,7,BET.BART_002.2014.07,BART_002.W.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
DCB73B7CA75E4E21A4222ADAF70A2EBB,D01,BART,BART_002,N,deciduousForest,44.035261,-71.272857,WGS84,1.2,550.8,0.4,9/4/2014,9/18/2014,7,BET.BART_002.2014.07,BART_002.N.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
BFC42175C37C424BBFD1D1B9FFD6CAD4,D01,BART,BART_002,E,deciduousForest,44.035086,-71.272601,WGS84,1.2,550.8,0.4,9/4/2014,9/18/2014,7,BET.BART_002.2014.07,BART_002.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
6206426517C74ED18A5F56EA33C17374,D01,BART,BART_002,S,deciduousForest,44.034901,-71.272843,WGS84,1.2,550.8,0.4,9/4/2014,9/18/2014,7,BET.BART_002.2014.07,BART_002.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
01D790E07798497F9F576F9C442687B8,D01,BART,BART_018,S,mixedForest,44.058294,-71.27785,WGS84,1.2,315.5,0.4,9/4/2014,9/18/2014,7,BET.BART_018.2014.07,BART_018.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
02FD9AF11E1A4988913ECDE29672CF28,D01,BART,BART_018,E,mixedForest,44.058479,-71.277608,WGS84,1.2,315.5,0.4,9/4/2014,9/18/2014,7,BET.BART_018.2014.07,BART_018.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
2AFA8D40AA004CD989814C3DE7425222,D01,BART,BART_018,W,mixedForest,44.058469,-71.278107,WGS84,1.2,315.5,0.4,9/4/2014,9/18/2014,7,BET.BART_018.2014.07,BART_018.W.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
A6738DF183EC459B8C4FDFDDDD2036CB,D01,BART,BART_018,N,mixedForest,44.058654,-71.277864,WGS84,1.2,315.5,0.4,9/4/2014,9/18/2014,7,BET.BART_018.2014.07,BART_018.N.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,Some confusion on the datasheet.  Note said that there North trap was empty however it was also recorded as having a sample collected.  There may not be a sample available for this trap.  ,0,0,0
1B48D2C6C3BF4DF2B9B052A19657D7C0,D01,BART,BART_025,W,evergreenForest,44.059381,-71.313392,WGS84,1.2,542.8,0.3,9/4/2014,9/18/2014,7,BET.BART_025.2014.07,BART_025.W.20140918,14,ok,ok,high,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
827A5FDB4B2A4ADEB29BF960CC7F6D9B,D01,BART,BART_025,E,evergreenForest,44.059391,-71.312893,WGS84,1.2,542.8,0.3,9/4/2014,9/18/2014,7,BET.BART_025.2014.07,BART_025.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
F14A0851A8304170B2F4EA302A182C2B,D01,BART,BART_025,N,evergreenForest,44.059566,-71.313149,WGS84,1.2,542.8,0.3,9/4/2014,9/18/2014,7,BET.BART_025.2014.07,BART_025.N.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
E0B602CB7DDE460C83AB422C65725484,D01,BART,BART_025,S,evergreenForest,44.059206,-71.313135,WGS84,1.2,542.8,0.3,9/4/2014,9/18/2014,7,BET.BART_025.2014.07,BART_025.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
14D9628F711E4C36930DD2814B9D7EB1,D01,BART,BART_028,S,evergreenForest,44.053895,-71.306525,WGS84,1.2,485.7,0.2,9/4/2014,9/18/2014,7,BET.BART_028.2014.07,BART_028.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
F93E7A0EC84349458B1FC4378515B1EB,D01,BART,BART_028,N,evergreenForest,44.054255,-71.306539,WGS84,1.2,485.7,0.2,9/4/2014,9/18/2014,7,BET.BART_028.2014.07,BART_028.N.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
5B7AA3F055D3462BA9F10C3ACF271C41,D01,BART,BART_028,W,evergreenForest,44.05407,-71.306781,WGS84,1.2,485.7,0.2,9/4/2014,9/18/2014,7,BET.BART_028.2014.07,BART_028.W.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
D380D5402B794A408588A3447328E551,D01,BART,BART_028,E,evergreenForest,44.05408,-71.306282,WGS84,1.2,485.7,0.2,9/4/2014,9/18/2014,7,BET.BART_028.2014.07,BART_028.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
9740D539C0CE4322AB62A48E8F3A8F97,D01,BART,BART_066,W,mixedForest,44.056759,-71.310651,WGS84,1.2,502.6,0.2,9/4/2014,9/18/2014,7,BET.BART_066.2014.07,BART_066.W.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
020CA87AEA2D41CDACD04DB7300940CF,D01,BART,BART_066,E,mixedForest,44.056769,-71.310152,WGS84,1.2,502.6,0.2,9/4/2014,9/18/2014,7,BET.BART_066.2014.07,BART_066.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
88E2697D9518489D8294D3B1B4B45306,D01,BART,BART_066,S,mixedForest,44.056584,-71.310395,WGS84,1.2,502.6,0.2,9/4/2014,9/18/2014,7,BET.BART_066.2014.07,BART_066.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
217AF408085D48DFA8669EF51F12117F,D01,BART,BART_066,N,mixedForest,44.056944,-71.310409,WGS84,1.2,502.6,0.2,9/4/2014,9/18/2014,7,BET.BART_066.2014.07,BART_066.N.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
7F953E9186814D24A527160C7ACC4772,D01,BART,BART_068,S,mixedForest,44.052249,-71.309465,WGS84,1.3,553.4,0.3,9/4/2014,9/18/2014,7,BET.BART_068.2014.07,BART_068.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
1C6F6EFCCE094152980300162D6DBF4B,D01,BART,BART_068,E,mixedForest,44.052434,-71.309223,WGS84,1.3,553.4,0.3,9/4/2014,9/18/2014,7,BET.BART_068.2014.07,BART_068.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
2645DADC52CF4E3AA5DF8E0D8EEFEE4E,D01,BART,BART_068,N,mixedForest,44.052609,-71.309479,WGS84,1.3,553.4,0.3,9/4/2014,9/18/2014,7,BET.BART_068.2014.07,BART_068.N.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
C1D97960E20942419524313972D7C1C6,D01,BART,BART_068,W,mixedForest,44.052424,-71.309722,WGS84,1.3,553.4,0.3,9/4/2014,9/18/2014,7,BET.BART_068.2014.07,BART_068.W.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
43262F329B6D43ABBF0FC896069E29AC,D01,BART,BART_031,E,evergreenForest,44.055538,-71.304845,WGS84,1.3,414,0.4,9/4/2014,9/18/2014,7,BET.BART_031.2014.07,BART_031.E.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
5079D3AB16D542AD83E82DD47F3ECB35,D01,BART,BART_031,N,evergreenForest,44.055713,-71.305102,WGS84,1.3,414,0.4,9/4/2014,9/18/2014,7,BET.BART_031.2014.07,BART_031.N.20140918,14,ok,ok,low,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
6286266C44DD4DD086135C0538CD55E8,D01,BART,BART_031,S,evergreenForest,44.055353,-71.305088,WGS84,1.3,414,0.4,9/4/2014,9/18/2014,7,BET.BART_031.2014.07,BART_031.S.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
A0B917032D604137BD73E6A34CA79BA5,D01,BART,BART_031,W,evergreenForest,44.055528,-71.305344,WGS84,1.3,414,0.4,9/4/2014,9/18/2014,7,BET.BART_031.2014.07,BART_031.W.20140918,14,ok,ok,ok,N,NEON.DOC.014050,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU,,0,0,0
