"startDateTime","endDateTime","tempSingleMean","tempSingleMinimum","tempSingleMaximum","tempSingleVariance","tempSingleNumPts","tempSingleExpUncert","tempSingleStdErMean","finalQF"
"2015-11-01T00:00:00Z","2015-11-01T00:01:00Z",8.12863798166086226615334453526884317398,7.84599316854587947034360695397481322288,8.42035169323733612145588267594575881958,0.0338794071699573470790589624357380671426,60,0.0508756748543710973775588968237570952624,0.0237625079940219190166583729251215117983,1
"2015-11-01T00:01:00Z","2015-11-01T00:02:00Z",7.83236458505230537241459387587383389472,7.77082088857313557639372447738423943519,7.93941973350583829471815988654270768165,0.002003295195146430687782590496226475806906,60,0.0215638999353990543084158559850038727745,0.005778256938942790549296191215944418217986,1
"2015-11-01T00:02:00Z","2015-11-01T00:03:00Z",8.19068623802823303492459672270342707633,7.9554509081934980940786772407591342926,8.34092975865230101817360264249145984649,0.0110229542010898389631234906005374796222,60,0.0325189489265324815914226519453222863376,0.0135541839795502733895249392048754089046,1
"2015-11-01T00:03:00Z","2015-11-01T00:04:00Z",8.5425224128035974757722215144895017147,8.35008791866638411249823548132553696632,8.70934507429922355470353068085387349128,0.0127806104233669642900039775668119546025,60,0.0342561385445767987989462710629595676437,0.0145948680611639198395623751025595993269,1
"2015-11-01T00:04:00Z","2015-11-01T00:05:00Z",9.01281163995942335986910620704293251037,8.71202269693249320425820769742131233215,9.17880818498764661228506156476214528083,0.0234216516482483871897102289949543774127,60,0.0434469423612474231477520447697315830737,0.019757551994215777346752815901709254831,1
"2015-11-01T00:05:00Z","2015-11-01T00:06:00Z",9.12986661316032055424329882953315973281,9.05323320982588697347637207712978124618,9.18902613858100458799071930116042494773,0.001604653148897452032486943274136592663126,60,0.0210046213668788131490039461368724005296,0.005171481330169419056430601955298698158003,1
"2015-11-01T00:06:00Z","2015-11-01T00:07:00Z",9.05087358974771660768965375609695911407,8.9470965299709952489592978963628411293,9.1292729526232907488747514435090124607,0.004560319860912446544853882102188435965217,60,0.0251989297718345009458040806293865898624,0.008718103636411272255868354363883554469794,1
"2015-11-01T00:07:00Z","2015-11-01T00:08:00Z",8.96376981348279500139142328407615423202,8.9174281483140251935992637299932539463,9.01155177886156977251630451064556837081,0.000858627278164214471738169276449070821399,60,0.0197969155309346625526423224528116406872,0.003782916155041007692794163830285469884984,1
"2015-11-01T00:08:00Z","2015-11-01T00:09:00Z",8.91798230534092262189460598165169358253,8.88795460379348511992247949820011854171,8.94426510635182658859321236377581954002,0.000242605050058208838396206497023399606405,60,0.0188159369016394177609452498245445895008,0.002010825079655151770979815140094615344423,1
"2015-11-01T00:09:00Z","2015-11-01T00:10:00Z",8.68829324305578687415163585683330893516,8.42398381785459626769352325936779379844,8.88795460379348511992247949820011854171,0.0236471036192487660265726390207419171929,60,0.0436150512969897402593133506343292538076,0.0198524153103380868179428375697170849889,1
"2015-11-01T00:10:00Z","2015-11-01T00:11:00Z",8.42494999234505215213175688404589891433,8.39410530062417592489509843289852142333,8.46989382056002249044013296952471137046,0.000528199532084777851649592950167289018281,60,0.0192472108249671890189969047924023470841,0.002967039860660165839778557028694194741547,1
"2015-11-01T00:11:00Z","2015-11-01T00:12:00Z",8.46999358392159606978566444013267755508,8.37516165194518080738816934172064065933,8.52670375765728749684058129787445068359,0.002072700027654679998112552397060426301322,60,0.0216945985547910280555328199625364504754,0.005877499507521147942279426956702081952244,1
"2015-11-01T00:12:00Z","2015-11-01T00:13:00Z",8.54565574025760277265817421721294522285,8.37963327457007345344663917785510420799,8.68411255932331016538228141143918037414,0.0102854160031834503813419345874535792972,60,0.0317764103046242751826611083743046037852,0.0130928835652448054271967947670418652705,1
