"startDateTime","endDateTime","tempSingleMean","tempSingleMinimum","tempSingleMaximum","tempSingleVariance","tempSingleNumPts","tempSingleExpUncert","tempSingleStdErMean","finalQF"
"2015-11-01T00:00:00Z","2015-11-01T00:30:00Z",8.65559493286103176501455891411751508712,7.77082088857313557639372447738423943519,9.18902613858100458799071930116042494773,0.1375262526589439426860650428352528251707,1800,0.0252322344917830232446931404410861432552,0.008740908059201473942478877177109097829088,1
"2015-11-01T00:30:00Z","2015-11-01T01:00:00Z",7.5612427122403191859234539151657372713,5.74244386176551557809943915344774723052,8.91733086699242250006136600859463214874,0.9742619545245790879661740291339810937643,1800,0.0496581901838342790189706477121944772079,0.0232649229829488997378650338987426948733,1
"2015-11-01T01:00:00Z","2015-11-01T01:30:00Z",6.59090514957190709566248187911696732044,4.91984666045531859879247349454089999198,7.48448946747306109728015144355595111846,0.3825845859128331749587914600851945579051,1800,0.0341959899191723731837200261907128151506,0.0145789914662776392412224524264274805318,1
"2015-11-01T01:30:00Z","2015-11-01T02:00:00Z",6.72516674328449681752317701466381549835,5.15368415621960451744598685763776302337,7.9679657223149789047056401614099740982,0.3730335723077558562899014305003220215439,1800,0.0339025608747914042329085759774898178875,0.0143958630691010947000307851340039633214,1
"2015-11-01T02:00:00Z","2015-11-01T02:30:00Z",5.82300004977730090161003317916765809059,3.62541072462213520566365332342684268951,9.58084575321978348938500857912003993988,2.86918289614258803510438156081363558769,1800,0.0813081449649030174597896802879404276609,0.0399248105550545281938745745264895958825,1
"2015-11-01T02:30:00Z","2015-11-01T03:00:00Z",6.58614936763791192220196535345166921615,4.09039968561536504410014458699151873588,10.52596086389658225357379706110805273056,2.12864037296806252186343044741079211235,1800,0.0706638088461948310481375301606021821498,0.0343886316241611561528301876933255698531,1
"2015-11-01T03:00:00Z","2015-11-01T03:30:00Z",5.90357840205212980322357907425612211227,3.3881359901952041724371156306006014347,10.4267903819459739622743654763326048851,3.23106915884947598627263687376398593187,1800,0.0860464257681874955530076931609073653817,0.0423678937591077525715022034091816749423,1
"2015-11-01T03:30:00Z","2015-11-01T04:00:00Z",6.76980691029655634594064395059831440448,4.02760329812925554904268210520967841148,8.58527326814465396864761714823544025421,0.7495073397507763246494505438022315502166,1800,0.0444276587190045590958220600441563874483,0.0204057091650402845639522553256028913892,1
"2015-11-01T04:00:00Z","2015-11-01T04:30:00Z",5.4571289866433785320509741723071783781,4.12924833497814525173907895805314183235,7.04677912086623159382270387141034007072,0.5151681765270363921871421553078107535839,1800,0.0381900993951031011985897123395261587575,0.0169175808706511048018494847156034666113,1
"2015-11-01T04:30:00Z","2015-11-01T05:00:00Z",3.62258712625128387330164514423813670873,1.52091375356716973499260348035022616386,6.98386802076270285510872781742364168167,1.3599662152715341623121503289439715445,1800,0.057495897650638130849110041253879899159,0.0274870294186542324377242607624793890863,1
