"startDateTime","endDateTime","tempSingleMean","tempSingleMinimum","tempSingleMaximum","tempSingleVariance","tempSingleNumPts","tempSingleExpUncert","tempSingleStdErMean","finalQF"
"2015-11-01T00:00:00Z","2015-11-01T00:01:00Z",12.30785015331664311588610871694982051849,12.25936131692200881104781728936359286308,12.4141916648590626692794103291817009449,0.001944429486308357638360555519341232866281,60,0.0216714884985237041248318234920589020475,0.005692728529021851696656497665571805555373,1
"2015-11-01T00:01:00Z","2015-11-01T00:02:00Z",12.27812075235527089489551144652068614959,12.25392597894834167959743354003876447677,12.34124103897385182904145040083676576614,0.000648222088461569180550814195385100902058,60,0.019612558536099625183801720140763791278,0.003286898458175957146720769230796577176079,1
"2015-11-01T00:02:00Z","2015-11-01T00:03:00Z",12.46792190227460217499810823937878012657,12.34468274520934905069680098677054047584,12.59392045045699859429078060202300548553,0.006691174722055191932679196753497308236546,60,0.0279535921875403159386763718430302105844,0.0105602830786357178988188465496023127343,1
"2015-11-01T00:03:00Z","2015-11-01T00:04:00Z",12.60590292027803016594589280430227518081,12.56777893555575964512627251679077744483,12.65295237705969633168479049345478415489,0.000645918428810778109776247202233889765921,60,0.019623329415481709919744091052962176036,0.003281052749781128256845175172884410130791,1
"2015-11-01T00:04:00Z","2015-11-01T00:05:00Z",12.54032056762613223099833703599870204925,12.48512704342980939031804155092686414718,12.59090903940220229628721426706761121749,0.000995097429878179836476581598958546237554,60,0.0201918446583505030444971595215974957682,0.004072463279716139264441387979331921087577,1
"2015-11-01T00:05:00Z","2015-11-01T00:06:00Z",12.43918824686655177913507941411808133125,12.39035554244531489587188843870535492897,12.48055242063535708041399630019441246986,0.000702794226918264310251249771255288578686,60,0.0197059259804367066515329298681535874493,0.003422460681337976054483540622186410473659,1
"2015-11-01T00:06:00Z","2015-11-01T00:07:00Z",12.44343231756696077638935094000771641731,12.38760059959492032533034944208338856697,12.464088959173256654366923612542450428,0.000292655156854131851679179376901629439089,60,0.0190649935169342650553847562377995927818,0.002208525740753062866633671390559356950689,1
"2015-11-01T00:07:00Z","2015-11-01T00:08:00Z",12.27380633826940403707794757792726159095,12.22639579021311284634521143743768334388,12.3837872501178658524167985888198018074,0.001554566144385397799196346646510846767341,60,0.0210717509401260848223014221503035514615,0.005090131210465662602027148153638336225412,1
"2015-11-01T00:08:00Z","2015-11-01T00:09:00Z",12.17058820891594095314758305903524160385,12.0594926056864455432560134795494377613,12.2248710404457110456633017747662961483,0.002190440113988762101115970182263481547124,60,0.0220325113201975293641954323220488731749,0.006042130024515032955811921766553496127016,1
"2015-11-01T00:09:00Z","2015-11-01T00:10:00Z",12.02463407277608453682660183403640985488,11.9808052756876524114204585202969610691,12.08924814190432250882167863892391324043,0.001085743582706807193113962561881180590717,60,0.0203150231254820116955084330356839927844,0.004253907189684183638711534314325035666115,1
"2015-11-01T00:10:00Z","2015-11-01T00:11:00Z",12.07027163363253485783843643730506300926,11.89259826518012275187174964230507612228,12.14795798208887234181929670739918947219,0.00699532845541994685589770597289316356182,60,0.0282932159319318754508998381425044499337,0.0107976297209309984870273524393269326537,1
"2015-11-01T00:11:00Z","2015-11-01T00:12:00Z",11.92941804692222440564819407882168889045,11.84085236125175555343957967124879360198,11.98082577493141087643380160443484783172,0.002361361337319838916981584731047405512072,60,0.0222750872392979692993009166457341052591,0.006273437836518664864615679732651187805458,1
"2015-11-01T00:12:00Z","2015-11-01T00:13:00Z",11.82656447344553107825504412176087498664,11.63385675109168460039654746651649475097,11.96668901561229958474541490431874990463,0.008852588929366160194756041335040208650752,60,0.0303645320030291043789105742689571343362,0.0121467340805160185085442847707781766075,1
"2015-11-01T00:13:00Z","2015-11-01T00:14:00Z",11.67961557117866888688695325981825590133,11.55385034727692961098455270985141396522,11.78949933177437436881973553681746125221,0.005148903252490134516139441700488532660529,60,0.0260516749209464514025480497139142244122,0.009263641519843528876476668187933682929724,1
"2015-11-01T00:14:00Z","2015-11-01T00:15:00Z",11.91150580354735133425947424257174134254,11.72801874766031104968533327337354421615,12.06950162739963694491507339989766478538,0.0135397994124159485457292717569544038269,60,0.0350671031969286561835730253733345307409,0.0150220945124262140329962633700233709532,1
"2015-11-01T00:15:00Z","2015-11-01T00:16:00Z",11.96963072721983856183669558959081768989,11.85316932104534082270674844039604067802,12.05800637373563688470312627032399177551,0.005448957948363362599475401282234088284894,60,0.026436453934033151552673857054287509527,0.009529741119571718405145688279844762291759,1
"2015-11-01T00:16:00Z","2015-11-01T00:17:00Z",11.93510834659358899045855650911107659339,11.71146185614879975389612809522077441215,12.01265101181910033290023420704528689384,0.0100900359090456449850936593293226906098,60,0.0316745036106978947176848748767952201887,0.0129679321848458449506491518832262954674,1
"2015-11-01T00:17:00Z","2015-11-01T00:18:00Z",11.90119783199207503798788820859044790267,11.71298635737677429347058932762593030929,11.99493953595292516922654613154008984565,0.007796987774334594722969171698423451744019,60,0.029202854127948690149407795502156659495,0.0113995524578340313992530496989274979569,1
"2015-11-01T00:18:00Z","2015-11-01T00:19:00Z",12.02535086498790306563932972494512796401,11.97861441977640772904578625457361340522,12.10850534088254626396974344970658421516,0.001307647214015026293151833236549919092794,60,0.0206711077967212004946606640487516415305,0.004668417315706017110821246518526095314882,1
