"","domainID","siteID","plotID","plotType","subtype","plotSize"
"45","D01","BART","BART_058","distributed","mosquitoPoint",0
"46","D01","BART","BART_059","distributed","mosquitoPoint",0
"47","D01","BART","BART_060","distributed","mosquitoPoint",0
"48","D01","BART","BART_061","distributed","mosquitoPoint",0
"49","D01","BART","BART_062","distributed","basePlot",1600
"50","D01","BART","BART_066","distributed","basePlot",1600
"51","D01","BART","BART_068","distributed","basePlot",1600
"52","D01","BART","BART_079","distributed","basePlot",1600
"53","D01","BART","BART_081","distributed","basePlot",1600
"54","D01","BART","BART_082","distributed","birdGrid",250000
"55","D01","BART","BART_083","distributed","birdGrid",250000
"56","D01","BART","BART_084","distributed","mammalGrid",8100
"57","D01","HARV","HARV_001","distributed","basePlot",1600
"58","D01","HARV","HARV_002","distributed","basePlot",1600
"59","D01","HARV","HARV_004","distributed","basePlot",1600
"60","D01","HARV","HARV_005","distributed","basePlot",1600
"61","D01","HARV","HARV_006","distributed","basePlot",1600
"62","D01","HARV","HARV_008","distributed","basePlot",1600
"63","D01","HARV","HARV_010","distributed","basePlot",1600
"64","D01","HARV","HARV_011","distributed","basePlot",1600
"65","D01","HARV","HARV_012","distributed","basePlot",1600
"66","D01","HARV","HARV_013","distributed","basePlot",1600
"67","D01","HARV","HARV_014","distributed","basePlot",1600
"68","D01","HARV","HARV_015","distributed","basePlot",1600
"69","D01","HARV","HARV_016","distributed","basePlot",1600
"70","D01","HARV","HARV_017","distributed","basePlot",1600
"71","D01","HARV","HARV_018","distributed","basePlot",1600
"72","D01","HARV","HARV_020","distributed","basePlot",1600
"73","D01","HARV","HARV_021","distributed","basePlot",1600
"74","D01","HARV","HARV_022","distributed","basePlot",1600
"75","D01","HARV","HARV_023","distributed","basePlot",1600
"76","D01","HARV","HARV_024","distributed","basePlot",1600
"77","D01","HARV","HARV_025","distributed","basePlot",1600
"78","D01","HARV","HARV_026","distributed","basePlot",1600
"79","D01","HARV","HARV_027","distributed","basePlot",1600
"80","D01","HARV","HARV_028","distributed","basePlot",1600
"81","D01","HARV","HARV_029","distributed","basePlot",1600
"82","D01","HARV","HARV_030","distributed","basePlot",1600
"83","D01","HARV","HARV_031","distributed","basePlot",1600
"84","D01","HARV","HARV_058","distributed","basePlot",1600
"85","D01","HARV","HARV_059","distributed","basePlot",1600
"86","D01","HARV","HARV_063","distributed","basePlot",1600
"87","D01","HARV","HARV_001","distributed","mammalGrid",8100
"88","D01","HARV","HARV_006","distributed","mammalGrid",8100
"89","D01","HARV","HARV_008","distributed","mammalGrid",8100
"90","D01","HARV","HARV_010","distributed","mammalGrid",8100
"91","D01","HARV","HARV_014","distributed","mammalGrid",8100
"92","D01","HARV","HARV_016","distributed","mammalGrid",8100
"93","D01","HARV","HARV_020","distributed","mammalGrid",8100
"94","D01","HARV","HARV_021","distributed","mammalGrid",8100
"95","D01","HARV","HARV_023","distributed","mammalGrid",8100
"96","D01","HARV","HARV_032","distributed","mammalGrid",8100
"97","D01","HARV","HARV_073","distributed","mosquitoPoint",0
"98","D01","HARV","HARV_074","distributed","mosquitoPoint",0
"99","D01","HARV","HARV_075","distributed","mosquitoPoint",0
"100","D01","HARV","HARV_076","distributed","mosquitoPoint",0
"101","D01","HARV","HARV_077","distributed","mosquitoPoint",0
"102","D01","HARV","HARV_078","distributed","mosquitoPoint",0
"103","D01","HARV","HARV_079","distributed","mosquitoPoint",0
"104","D01","HARV","HARV_080","distributed","mosquitoPoint",0
"105","D01","HARV","HARV_081","distributed","mosquitoPoint",0
"106","D01","HARV","HARV_082","distributed","mosquitoPoint",0
"107","D01","HARV","HARV_001","distributed","tickPlot",1600
"108","D01","HARV","HARV_004","distributed","tickPlot",1600
"109","D01","HARV","HARV_006","distributed","tickPlot",1600
"110","D01","HARV","HARV_020","distributed","tickPlot",1600
"111","D01","HARV","HARV_022","distributed","tickPlot",1600
"112","D01","HARV","HARV_026","distributed","tickPlot",1600
"113","D01","BART","BART_002","distributed","tickPlot",1600
"114","D01","BART","BART_008","distributed","basePlot",1600
"115","D01","BART","BART_009","distributed","basePlot",1600
"116","D01","BART","BART_031","distributed","basePlot",1600
"117","D01","BART","BART_062","distributed","mammalGrid",8100
"118","D01","BART","BART_080","distributed","basePlot",1600
"119","D01","BART","BART_085","distributed","mosquitoPoint",0
"120","D01","BART","BART_086","distributed","mosquitoPoint",0
