"","domainID","siteID","plotID","plotType","subtype","plotSize"
"48","D03","DSNY","DSNY_039","distributed","basePlot",1600
"49","D03","DSNY","DSNY_041","tower","basePlot",400
"50","D03","DSNY","DSNY_042","tower","basePlot",400
"51","D03","DSNY","DSNY_043","tower","basePlot",400
"52","D03","DSNY","DSNY_044","tower","basePlot",400
"53","D03","DSNY","DSNY_045","tower","basePlot",400
"54","D03","DSNY","DSNY_046","tower","basePlot",400
"55","D03","DSNY","DSNY_047","tower","basePlot",400
"56","D03","DSNY","DSNY_048","tower","basePlot",400
"57","D03","DSNY","DSNY_049","tower","basePlot",400
"58","D03","DSNY","DSNY_050","tower","basePlot",400
"59","D03","DSNY","DSNY_051","tower","basePlot",400
"60","D03","DSNY","DSNY_052","tower","basePlot",400
"61","D03","DSNY","DSNY_053","tower","basePlot",400
"62","D03","DSNY","DSNY_054","tower","basePlot",400
"63","D03","DSNY","DSNY_055","tower","basePlot",400
"64","D03","DSNY","DSNY_056","tower","basePlot",400
"65","D03","DSNY","DSNY_057","tower","basePlot",400
"66","D03","DSNY","DSNY_058","tower","basePlot",400
"67","D03","DSNY","DSNY_059","tower","basePlot",400
"68","D03","DSNY","DSNY_060","tower","basePlot",400
"69","D03","DSNY","DSNY_061","tower","basePlot",400
"70","D03","DSNY","DSNY_062","tower","basePlot",400
"71","D03","DSNY","DSNY_063","tower","basePlot",400
"72","D03","DSNY","DSNY_064","tower","basePlot",400
"73","D03","DSNY","DSNY_065","tower","basePlot",400
"74","D03","DSNY","DSNY_066","tower","basePlot",400
"75","D03","DSNY","DSNY_067","tower","basePlot",400
"76","D03","DSNY","DSNY_068","tower","basePlot",400
"77","D03","DSNY","DSNY_069","tower","basePlot",400
"78","D03","DSNY","DSNY_070","tower","basePlot",400
"79","D03","DSNY","DSNY_071","tower","phenology",40000
"80","D03","DSNY","DSNY_072","tower","phenology",40000
"81","D03","DSNY","DSNY_073","distributed","basePlot",1600
"82","D03","DSNY","DSNY_074","distributed","basePlot",1600
"83","D03","JERC","JERC_001","distributed","basePlot",1600
"84","D03","JERC","JERC_002","distributed","basePlot",1600
"85","D03","JERC","JERC_002","distributed","mammalGrid",8100
"86","D03","JERC","JERC_003","distributed","mammalGrid",8100
"87","D03","JERC","JERC_003","distributed","basePlot",1600
"88","D03","JERC","JERC_004","distributed","basePlot",1600
"89","D03","JERC","JERC_005","distributed","basePlot",1600
"90","D03","JERC","JERC_005","distributed","mammalGrid",8100
"91","D03","JERC","JERC_006","distributed","basePlot",1600
"92","D03","JERC","JERC_006","distributed","mammalGrid",8100
"93","D03","JERC","JERC_007","distributed","basePlot",1600
"94","D03","JERC","JERC_008","distributed","mammalGrid",8100
"95","D03","JERC","JERC_008","distributed","basePlot",1600
"96","D03","JERC","JERC_009","distributed","mammalGrid",8100
"97","D03","JERC","JERC_009","distributed","basePlot",1600
"98","D03","JERC","JERC_010","distributed","basePlot",1600
"99","D03","JERC","JERC_011","distributed","basePlot",1600
"100","D03","JERC","JERC_012","distributed","basePlot",1600
"101","D03","JERC","JERC_013","distributed","basePlot",1600
"102","D03","JERC","JERC_014","distributed","basePlot",1600
"103","D03","JERC","JERC_015","distributed","basePlot",1600
"104","D03","JERC","JERC_016","distributed","basePlot",1600
"105","D03","JERC","JERC_016","distributed","mammalGrid",8100
"106","D03","JERC","JERC_017","distributed","basePlot",1600
"107","D03","JERC","JERC_018","distributed","basePlot",1600
"108","D03","JERC","JERC_019","distributed","mammalGrid",8100
"109","D03","JERC","JERC_019","distributed","basePlot",1600
"110","D03","JERC","JERC_020","distributed","basePlot",1600
"111","D03","JERC","JERC_021","distributed","basePlot",1600
"112","D03","JERC","JERC_022","distributed","basePlot",1600
"113","D03","JERC","JERC_023","distributed","basePlot",1600
"114","D03","JERC","JERC_024","distributed","basePlot",1600
"115","D03","JERC","JERC_025","distributed","basePlot",1600
"116","D03","JERC","JERC_027","distributed","basePlot",1600
"117","D03","JERC","JERC_028","distributed","basePlot",1600
"118","D03","JERC","JERC_029","distributed","basePlot",1600
"119","D03","JERC","JERC_030","distributed","basePlot",1600
"120","D03","JERC","JERC_031","distributed","basePlot",1600
"121","D03","JERC","JERC_032","distributed","basePlot",1600
"122","D03","JERC","JERC_033","distributed","basePlot",1600
"123","D03","JERC","JERC_034","distributed","basePlot",1600
"124","D03","JERC","JERC_035","distributed","basePlot",1600
"125","D03","JERC","JERC_036","distributed","basePlot",1600
"126","D03","JERC","JERC_038","distributed","basePlot",1600
"127","D03","JERC","JERC_040","distributed","basePlot",1600
"128","D03","JERC","JERC_041","distributed","basePlot",1600
"129","D03","JERC","JERC_042","distributed","basePlot",1600
"130","D03","JERC","JERC_044","distributed","basePlot",1600
"131","D03","JERC","JERC_047","tower","basePlot",1600
"132","D03","JERC","JERC_048","tower","basePlot",1600
"133","D03","JERC","JERC_049","tower","basePlot",1600
"134","D03","JERC","JERC_050","tower","basePlot",1600
"135","D03","JERC","JERC_051","tower","basePlot",1600
"136","D03","JERC","JERC_052","tower","basePlot",1600
"137","D03","JERC","JERC_053","tower","basePlot",1600
"138","D03","JERC","JERC_054","tower","basePlot",1600
"139","D03","JERC","JERC_055","tower","basePlot",1600
"140","D03","JERC","JERC_056","tower","basePlot",1600
"141","D03","JERC","JERC_057","tower","basePlot",1600
"142","D03","JERC","JERC_058","tower","basePlot",1600
"143","D03","JERC","JERC_059","tower","basePlot",1600
"144","D03","JERC","JERC_060","tower","basePlot",1600
"145","D03","JERC","JERC_061","tower","basePlot",1600
"146","D03","JERC","JERC_062","tower","basePlot",1600
"147","D03","JERC","JERC_063","tower","basePlot",1600
"148","D03","JERC","JERC_064","tower","basePlot",1600
"149","D03","JERC","JERC_065","tower","basePlot",1600
"150","D03","JERC","JERC_066","tower","basePlot",1600
"151","D03","JERC","JERC_067","tower","phenology",40000
"152","D03","JERC","JERC_068","tower","phenology",40000
"153","D03","OSBS","OSBS_001","distributed","basePlot",1600
"154","D03","OSBS","OSBS_002","distributed","basePlot",1600
"155","D03","OSBS","OSBS_002","distributed","mammalGrid",8100
"156","D03","OSBS","OSBS_003","distributed","basePlot",1600
"157","D03","OSBS","OSBS_003","distributed","mammalGrid",8100
"158","D03","OSBS","OSBS_004","distributed","mammalGrid",8100
"159","D03","OSBS","OSBS_004","distributed","basePlot",1600
"160","D03","OSBS","OSBS_005","distributed","mammalGrid",8100
"161","D03","OSBS","OSBS_005","distributed","basePlot",1600
"162","D03","OSBS","OSBS_006","distributed","basePlot",1600
"163","D03","OSBS","OSBS_006","distributed","mammalGrid",8100
"164","D03","OSBS","OSBS_007","distributed","basePlot",1600
"165","D03","OSBS","OSBS_008","distributed","basePlot",1600
"166","D03","OSBS","OSBS_009","distributed","basePlot",1600
"167","D03","OSBS","OSBS_010","distributed","basePlot",1600
"168","D03","OSBS","OSBS_011","distributed","basePlot",1600
"169","D03","OSBS","OSBS_012","distributed","basePlot",1600
"170","D03","OSBS","OSBS_012","distributed","mammalGrid",8100
"171","D03","OSBS","OSBS_013","distributed","basePlot",1600
"172","D03","OSBS","OSBS_014","distributed","basePlot",1600
"173","D03","OSBS","OSBS_015","distributed","basePlot",1600
"174","D03","OSBS","OSBS_016","distributed","basePlot",1600
"175","D03","OSBS","OSBS_017","distributed","basePlot",1600
"176","D03","OSBS","OSBS_018","distributed","basePlot",1600
"177","D03","OSBS","OSBS_019","distributed","basePlot",1600
"178","D03","OSBS","OSBS_020","distributed","basePlot",1600
"179","D03","OSBS","OSBS_021","distributed","basePlot",1600
"180","D03","OSBS","OSBS_022","distributed","basePlot",1600
"181","D03","OSBS","OSBS_023","distributed","basePlot",1600
"182","D03","OSBS","OSBS_023","distributed","mammalGrid",8100
"183","D03","OSBS","OSBS_024","distributed","basePlot",1600
"184","D03","OSBS","OSBS_025","tower","basePlot",1600
"185","D03","OSBS","OSBS_026","tower","basePlot",1600
"186","D03","OSBS","OSBS_027","tower","basePlot",1600
"187","D03","OSBS","OSBS_028","tower","basePlot",1600
"188","D03","OSBS","OSBS_029","tower","basePlot",1600
"189","D03","OSBS","OSBS_030","tower","basePlot",1600
"190","D03","OSBS","OSBS_031","tower","basePlot",1600
"191","D03","OSBS","OSBS_032","tower","basePlot",1600
"192","D03","OSBS","OSBS_033","tower","basePlot",1600
"193","D03","OSBS","OSBS_034","tower","basePlot",1600
"194","D03","OSBS","OSBS_035","tower","basePlot",1600
"195","D03","OSBS","OSBS_036","tower","basePlot",1600
"196","D03","OSBS","OSBS_037","tower","basePlot",1600
"197","D03","OSBS","OSBS_038","tower","basePlot",1600
"198","D03","OSBS","OSBS_039","tower","basePlot",1600
"199","D03","OSBS","OSBS_040","tower","basePlot",1600
"200","D03","OSBS","OSBS_041","tower","basePlot",1600
"201","D03","OSBS","OSBS_042","tower","basePlot",1600
"202","D03","OSBS","OSBS_043","tower","basePlot",1600
"203","D03","OSBS","OSBS_044","tower","basePlot",1600
"204","D03","OSBS","OSBS_045","tower","phenology",40000
"205","D03","OSBS","OSBS_046","tower","phenology",40000
"206","D03","OSBS","OSBS_048","distributed","basePlot",1600
"207","D03","OSBS","OSBS_049","distributed","basePlot",1600
"208","D03","OSBS","OSBS_050","distributed","basePlot",1600
"209","D03","OSBS","OSBS_051","distributed","basePlot",1600
