"","domainID","siteID","plotID","plotType","subtype","plotSize"
"959","D09","WOOD","WOOD_020","distributed","basePlot",1600
"960","D09","WOOD","WOOD_020","distributed","birdGrid",250000
"961","D09","WOOD","WOOD_002","distributed","mammalGrid",8100
"962","D09","WOOD","WOOD_002","distributed","basePlot",1600
"963","D09","WOOD","WOOD_002","distributed","tickPlot",1600
"964","D09","WOOD","WOOD_034","distributed","mosquitoPoint",0
"965","D09","WOOD","WOOD_032","distributed","mosquitoPoint",0
"966","D09","WOOD","WOOD_026","distributed","basePlot",1600
"967","D09","WOOD","WOOD_003","distributed","basePlot",1600
"968","D09","WOOD","WOOD_028","distributed","basePlot",1600
"969","D09","WOOD","WOOD_053","tower","basePlot",1600
"970","D09","WOOD","WOOD_038","distributed","mosquitoPoint",0
"971","D09","WOOD","WOOD_054","tower","basePlot",1600
"972","D09","WOOD","WOOD_055","tower","basePlot",1600
"973","D09","WOOD","WOOD_043","tower","basePlot",1600
"974","D09","WOOD","WOOD_074","tower","phenology",40000
"975","D09","WOOD","WOOD_056","tower","basePlot",1600
